1691,3331,1691,3318,1735,3318,1735,3331
1809,3097,417,3087,420,2951,1812,2961
342,2963,339,2916,1748,2909,1751,2956
1690,2551,1687,2468,1896,2463,1898,2546
1794,2481,1794,2469,1814,2469,1814,2481
1454,2437,1450,2390,1545,2381,1550,2428
1985,2365,1957,2361,1960,2348,1988,2352
1641,2405,1614,2348,1708,2307,1735,2359
1547,2478,1542,2311,2137,2294,2141,2460
1843,2295,1834,2286,1839,2282,1848,2291
1597,2351,1545,2314,1611,2234,1661,2275
1669,2237,1664,2231,1676,2222,1681,2228
1726,2181,1726,2174,1732,2174,1732,2181
1635,2184,1632,2172,1648,2168,1651,2178
1661,2196,1656,2177,1702,2155,1712,2174
1919,2228,1846,2187,1876,2136,1949,2178
1717,2164,1712,2159,1717,2148,1729,2159
1764,2175,1764,2148,1793,2148,1793,2175
894,1716,894,1711,910,1711,910,1716
61,1621,61,1611,89,1611,89,1621
2036,1550,2036,1544,2049,1544,2049,1550
1520,1392,1517,1332,1733,1323,1736,1382
693,1206,693,1019,2150,1019,2150,1206
1308,1144,1298,1125,1325,1112,1335,1131
643,1101,317,1095,320,1038,646,1043
663,957,658,922,708,916,711,952
447,955,447,911,500,911,500,955
712,962,712,905,1453,905,1453,962
645,973,491,960,496,901,651,914
323,964,318,911,444,898,448,955
1144,834,318,828,321,775,1147,777
1606,578,824,575,827,488,1609,495
1685,242,1685,214,1942,214,1942,242
