2337,3432,1983,3426,1986,3382,2340,3388
1800,3427,28,3395,31,3348,1803,3380
860,3308,31,3295,34,3248,863,3261
2005,3037,1764,3028,1768,2940,2008,2949
1797,2961,1767,2953,1771,2942,1802,2950
1078,2926,1078,2920,1103,2920,1103,2926
2043,2923,2037,2923,2037,2917,2043,2917
2065,2886,2059,2867,2081,2862,2086,2880
2059,2814,2037,2773,2084,2752,2104,2789
1916,2789,1916,2755,1955,2755,1955,2789
1973,2767,1964,2751,1970,2747,1980,2763
879,2789,395,2776,399,2656,882,2669
1639,3053,1521,2590,2121,2449,2238,2912
1753,2820,1749,2808,1767,2802,1770,2814
1735,2824,1721,2811,1735,2798,1749,2811
513,1625,275,1614,278,1564,516,1575
623,1526,279,1513,282,1460,626,1474
2201,1449,278,1413,281,1356,2204,1391
773,1315,162,1303,165,1252,776,1265
1638,1205,823,1186,826,1116,1641,1135
1533,950,1332,946,1335,904,1536,909
1255,953,1089,948,1092,899,1258,903
724,938,155,929,158,882,727,888
703,727,156,718,159,671,706,680
2157,596,1604,589,1607,548,2160,555
1141,547,161,526,164,476,1144,497
1729,435,1496,429,1499,379,1732,385
461,344,461,309,598,309,598,344
372,347,167,338,170,294,375,303
1454,218,1101,211,1104,164,1457,174
1966,168,1966,162,1980,162,1980,168
781,206,103,190,106,139,784,155
1837,149,1837,112,1890,112,1890,149
2405,302,626,220,636,-14,2416,67
385,107,373,7,545,-10,557,88
