535,892,535,880,630,880,630,892
484,891,23,886,25,873,486,879
24,862,24,849,183,849,183,862
463,741,461,728,566,725,568,739
259,737,120,734,123,660,262,663
82,421,82,408,145,408,145,421
83,395,83,381,173,381,173,395
584,368,81,364,83,351,586,354
53,338,53,326,199,326,199,338
225,305,225,288,439,288,439,305
292,240,292,228,412,228,412,240
46,240,46,228,198,228,198,240
46,186,46,173,177,173,177,186
427,147,427,134,572,134,572,147
46,136,46,124,264,124,264,136
397,104,397,91,457,91,457,104
46,87,44,78,159,74,161,86
291,49,291,39,387,39,387,49
30,49,30,36,208,36,208,49
176,29,176,8,486,8,486,29
