69,1069,67,1053,614,1051,616,1065
673,1066,673,1052,784,1052,784,1066
70,1037,70,1023,326,1023,326,1037
589,891,587,872,718,867,720,885
177,878,175,845,339,838,341,871
139,515,137,502,210,499,212,513
140,482,140,468,237,468,237,482
138,453,136,436,731,426,733,445
102,421,100,404,341,399,343,415
304,376,302,356,554,352,556,372
95,302,93,288,279,284,281,299
385,299,383,284,523,281,525,298
94,238,92,221,308,217,310,233
95,184,95,169,181,169,181,184
543,183,541,168,711,165,713,179
93,167,91,150,457,146,459,163
508,134,508,117,580,117,580,134
93,117,91,103,224,99,226,113
19,66,19,59,26,59,26,66
72,71,70,55,283,49,285,66
381,65,379,51,492,48,494,62
560,63,542,57,546,43,564,49
643,54,643,40,733,40,733,54
559,47,559,40,570,40,570,47
641,68,567,62,569,33,644,39
243,43,241,14,611,10,613,39
