20,3969,20,3946,290,3946,290,3969
355,3971,355,3939,651,3939,651,3971
1400,3938,1400,3933,1411,3933,1411,3938
1310,3948,1310,3928,1359,3928,1359,3948
1457,3956,1457,3916,1699,3916,1699,3956
1751,3956,1748,3923,1954,3910,1958,3943
2558,3529,2554,3518,2573,3513,2576,3524
306,3510,306,3498,322,3498,322,3510
500,3352,497,3303,1019,3296,1023,3344
421,3285,417,3219,2429,3210,2433,3276
1728,2964,1723,2837,2164,2822,2169,2947
1717,2842,1706,2820,1753,2794,1765,2815
1723,2809,1723,2804,1738,2804,1738,2809
2108,2827,2101,2775,2162,2770,2167,2820
2108,2766,2108,2734,2174,2734,2174,2766
2100,2708,2096,2681,2179,2671,2182,2701
1783,2650,1783,2638,1805,2638,1805,2650
1741,2635,1738,2496,2118,2491,2122,2628
1831,1732,1753,1620,1903,1519,1981,1636
1925,1602,1925,1502,2157,1502,2157,1602
1919,1567,1854,1532,1876,1499,1939,1534
1783,1496,1783,1463,1810,1463,1810,1496
1848,1445,1817,1438,1822,1418,1851,1423
1854,1410,1848,1410,1848,1397,1854,1397
1860,1420,1860,1362,1995,1362,1995,1420
662,1203,659,1145,1790,1119,1794,1178
483,1116,480,1056,1320,1030,1323,1089
480,909,476,849,1450,818,1454,877
1105,696,1102,616,1621,593,1626,672
536,543,532,517,1019,504,1023,527
434,525,431,431,1007,419,1011,512
747,494,588,491,591,459,750,464
632,482,629,453,706,444,710,474
