227,1515,227,1486,260,1486,260,1515
113,1513,113,1487,139,1487,139,1513
718,1515,718,1485,869,1485,869,1515
685,1535,659,1500,705,1468,731,1502
671,1561,336,1551,339,1443,674,1453
474,1489,474,1479,484,1479,484,1489
328,1317,328,1293,511,1293,511,1317
872,1319,872,1288,1089,1288,1089,1319
112,1314,112,1288,258,1288,258,1314
868,1318,717,1315,719,1285,870,1288
331,1168,331,1143,906,1143,906,1168
263,1167,110,1163,112,1134,265,1138
328,1017,328,992,705,992,705,1017
111,1015,111,985,270,985,270,1015
289,1022,277,979,310,970,320,1014
670,821,661,798,705,783,712,807
517,823,501,659,721,638,738,802
811,421,425,418,427,367,813,370
383,248,383,240,407,240,407,248
199,251,199,238,319,238,319,251
857,233,857,209,888,209,888,233
1120,235,882,231,884,203,1122,206
117,247,115,194,413,191,415,244
