807,2180,804,2171,834,2161,837,2170
1298,2162,1295,2106,1446,2101,1448,2154
143,2117,143,2078,311,2078,311,2117
1449,2084,1449,2077,1460,2077,1460,2084
906,2183,871,2042,967,2019,1002,2159
699,2219,645,2045,789,2001,844,2174
1257,2095,1219,2049,1256,2020,1293,2067
968,2025,913,2009,925,1969,980,1985
894,2004,894,1974,923,1974,923,2004
882,2207,358,2203,361,1922,885,1928
139,2007,139,1967,403,1967,403,2007
971,2019,969,1973,1279,1960,1281,2006
1276,1958,1256,1912,1339,1879,1357,1924
1351,1906,1351,1887,1381,1887,1381,1906
138,1839,136,1800,1220,1791,1222,1830
138,1673,136,1633,738,1624,740,1665
155,1447,153,1406,728,1401,730,1441
159,1405,159,1365,847,1365,847,1405
709,1396,695,1383,709,1369,722,1383
142,1421,139,1303,1535,1292,1537,1409
1240,1389,1231,1380,1240,1370,1249,1380
933,1343,933,1334,947,1334,947,1343
153,1326,153,1275,1510,1275,1510,1326
136,1231,134,1192,558,1187,560,1226
611,994,608,834,1048,826,1051,985
851,926,823,911,831,897,858,912
878,857,878,850,888,850,888,857
592,593,592,528,822,528,822,593
1098,598,799,594,801,520,1100,521
1021,556,1021,546,1033,546,1033,556
874,494,874,480,923,480,923,494
753,493,753,480,779,480,779,493
859,484,859,470,878,470,878,484
861,488,801,485,804,465,863,468
933,493,929,484,967,460,971,469
722,485,720,461,759,457,761,480
968,387,959,383,963,375,972,379
699,394,695,380,720,373,724,387
796,385,796,376,814,376,814,385
686,344,686,339,696,339,696,344
976,351,974,330,1004,326,1006,350
979,325,979,317,997,317,997,325
806,292,806,278,827,278,827,292
847,293,847,277,874,277,874,293
980,277,980,262,1002,262,1002,277
681,277,679,262,712,259,714,276
290,270,288,251,445,248,447,268
790,256,771,256,771,242,790,242
908,256,879,250,882,237,911,243
724,231,716,222,732,208,740,216
1206,232,1206,201,1239,201,1239,232
1284,236,1282,196,1504,192,1506,229
1248,238,1239,196,1289,187,1297,229
935,237,931,197,993,188,997,225
704,224,681,200,717,165,740,188
780,169,780,162,789,162,789,169
933,204,871,171,883,148,946,181
932,173,928,160,949,154,953,167
852,161,852,152,872,152,872,161
923,168,916,155,936,144,943,157
