1493,2118,1282,2115,1284,2087,1495,2090
137,2128,135,2098,1179,2086,1182,2116
140,2071,138,2042,624,2035,626,2065
1268,1873,1268,1865,1282,1865,1282,1873
1283,1858,1266,1858,1266,1845,1283,1845
1307,1781,1307,1762,1352,1762,1352,1781
1115,1789,1113,1752,1310,1745,1312,1781
1129,1709,1102,1704,1104,1692,1131,1696
663,1779,319,1777,321,1667,665,1670
1163,1695,1139,1690,1141,1676,1165,1679
620,1451,620,1432,640,1432,640,1451
391,1075,256,1072,258,1044,393,1046
258,1018,256,983,455,980,457,1014
256,953,254,921,1388,917,1390,947
186,890,184,860,578,857,580,887
572,812,570,771,1051,767,1053,808
176,668,174,639,524,635,526,664
869,659,869,639,992,639,992,659
727,663,727,638,828,638,828,663
173,544,171,515,522,510,524,540
1025,446,1023,418,1353,416,1355,441
165,454,165,370,889,370,889,454
324,425,324,401,486,401,486,425
218,429,216,400,299,396,301,426
381,403,381,391,402,391,402,403
963,353,963,322,1099,322,1099,353
306,313,306,294,327,294,327,313
170,317,170,289,295,289,295,317
339,313,339,289,427,289,427,313
723,226,723,197,934,197,934,226
135,227,133,197,531,195,533,224
1497,274,439,215,447,78,1505,141
