1911,3294,1911,3208,2141,3208,2141,3294
1840,3156,1840,3143,1855,3143,1855,3156
705,3159,705,3136,735,3136,735,3159
1874,3146,1848,3139,1851,3126,1879,3133
687,3141,687,3126,701,3126,701,3141
2193,3108,2193,3088,2230,3088,2230,3108
218,3078,218,3029,271,3029,271,3078
445,3076,445,3027,510,3027,510,3076
1214,3143,1210,3019,1285,3016,1288,3141
1434,3075,1431,3019,1722,3013,1725,3069
1055,3184,879,3166,904,2934,1080,2952
761,3143,656,3125,690,2933,795,2950
649,2685,646,2642,1011,2638,1014,2681
212,2687,212,2635,506,2635,506,2687
2159,2678,1799,2674,1802,2632,2162,2635
1428,2682,1425,2627,1727,2622,1729,2678
1752,2667,1732,2634,1753,2622,1772,2655
648,2264,645,2216,1473,2209,1476,2259
212,2263,212,2206,515,2206,515,2263
642,1935,639,1885,1338,1881,1341,1931
200,1935,200,1872,524,1872,524,1935
903,1556,890,1292,1576,1261,1589,1524
1108,1433,1108,1391,1151,1391,1151,1433
1080,1488,988,1415,1031,1365,1123,1438
1300,1325,1300,1308,1325,1308,1325,1325
1319,841,1136,836,1139,738,1324,745
825,830,825,741,996,741,996,830
983,837,977,745,1161,735,1167,824
1482,826,1482,738,1588,738,1588,826
1310,830,1307,735,1486,731,1489,826
1318,690,1318,680,1337,680,1337,690
1083,697,1033,682,1037,664,1089,678
1360,678,1356,672,1386,654,1390,659
1310,594,1306,581,1331,571,1337,584
1386,503,1386,491,1402,491,1402,503
692,498,692,478,788,478,788,498
1391,485,1387,473,1421,465,1424,476
1393,463,1387,450,1424,435,1430,448
1691,462,1691,412,1752,412,1752,462
1425,433,1397,428,1400,415,1428,420
1846,453,1843,410,2065,408,2068,449
2165,455,2165,408,2212,408,2212,455
1746,456,1740,399,1815,392,1821,449
211,523,211,375,820,375,820,523
448,489,448,456,583,456,583,489
487,449,462,443,464,432,490,439
457,426,453,422,457,418,462,422
466,428,453,415,466,403,479,416
2082,449,2082,390,2150,390,2150,449
1260,377,1213,362,1223,336,1266,352
1191,370,1142,362,1148,340,1195,350
1079,320,1079,293,1120,293,1120,320
1281,316,1281,287,1325,287,1325,316
1359,256,1353,250,1358,244,1363,250
1222,257,1219,247,1238,243,1241,253
1329,201,1329,196,1340,196,1340,201
