84,3396,81,3351,1839,3339,1842,3385
2028,3384,2028,3341,2375,3341,2375,3384
88,3292,85,3249,767,3243,770,3289
2016,3046,1693,2955,1729,2829,2053,2920
510,2934,507,2846,819,2835,823,2921
1924,2815,1921,2765,2138,2762,2141,2811
1724,2888,1679,2779,1880,2702,1924,2811
2094,2775,2094,2769,2110,2769,2110,2775
1775,2769,1775,2756,1790,2756,1790,2769
1762,2619,1759,2606,1790,2600,1793,2613
652,2786,528,2699,662,2519,785,2606
519,1618,283,1612,286,1569,522,1572
286,1519,283,1462,622,1459,625,1515
281,1416,278,1360,2200,1340,2203,1396
159,1310,156,1258,934,1250,937,1300
816,1174,813,1105,1631,1096,1634,1165
141,938,138,887,707,876,710,926
1321,920,1321,879,1526,879,1526,920
1074,926,1074,876,1242,876,1242,926
137,726,134,680,831,670,833,716
1580,557,1577,515,2131,508,2134,549
134,534,131,488,1030,475,1033,521
1471,399,1471,349,1697,349,1697,399
129,347,129,305,338,305,338,347
423,337,423,303,562,303,562,337
66,199,63,150,741,141,743,191
1824,98,1809,98,1809,88,1824,88
2394,229,587,220,590,-12,2397,-4
702,121,690,110,696,100,708,111
1329,105,1329,93,1353,93,1353,105
