771,1209,771,1196,788,1196,788,1209
93,1145,93,1124,115,1124,115,1145
181,1146,181,1122,208,1122,208,1146
145,1150,132,1137,150,1119,163,1132
567,1141,565,1117,678,1113,680,1137
543,1145,529,1119,556,1108,567,1135
533,1120,533,1106,538,1106,538,1120
520,1227,248,1212,256,1075,528,1091
260,987,260,969,403,969,403,987
96,990,96,969,210,969,210,990
222,987,222,967,257,967,257,987
564,983,564,964,844,964,844,983
99,824,99,803,217,803,217,824
263,823,261,803,736,799,738,819
227,826,225,801,263,797,266,822
98,699,98,675,468,675,468,699
411,523,409,482,568,479,570,521
351,306,349,270,628,267,630,304
142,169,140,160,327,156,329,168
171,159,166,150,186,139,190,149
655,157,655,137,848,137,848,157
211,146,211,139,224,139,224,146
223,160,223,130,300,130,300,160
