2053,3347,2053,3305,2390,3305,2390,3347
1876,3342,197,3316,201,3274,1879,3300
764,3232,201,3221,204,3179,767,3190
2013,3017,2008,3003,2053,2989,2057,3003
1171,3015,1171,2992,1217,2992,1217,3015
1227,3003,1227,2987,1262,2987,1262,3003
1168,2975,1168,2959,1213,2959,1213,2975
1086,2978,1081,2964,1108,2952,1113,2966
2046,3017,1756,2938,1791,2819,2080,2898
2129,2730,1961,2612,2019,2535,2187,2653
1035,2800,458,2780,470,2535,1043,2553
2137,2597,2106,2576,2118,2569,2142,2590
2222,2999,1631,2917,1702,2434,2292,2516
2075,2376,2075,2352,2100,2352,2100,2376
639,2177,595,2171,599,2149,642,2154
597,2138,597,2126,623,2126,623,2138
592,1891,592,1884,612,1884,612,1891
632,1881,572,1876,575,1855,635,1858
621,1627,400,1618,403,1575,624,1578
724,1533,398,1524,402,1471,728,1480
2233,1464,396,1428,400,1372,2236,1408
916,1331,284,1321,287,1268,920,1281
1689,1226,909,1207,912,1137,1693,1158
1588,985,1399,974,1403,939,1591,950
1322,980,1168,980,1168,936,1322,936
862,971,266,957,269,908,865,922
836,766,268,752,271,703,840,717
2178,651,1653,635,1657,593,2182,609
791,579,271,558,275,505,795,526
1763,483,1546,477,1550,428,1767,432
546,383,546,351,686,351,686,383
467,385,269,376,273,334,470,343
1499,262,1164,257,1168,215,1503,222
2388,357,1863,287,1885,162,2410,232
1957,229,1957,215,2013,215,2013,229
856,250,210,231,213,180,860,199
1483,217,1380,210,1383,182,1486,189
1907,329,704,250,720,22,1923,101
