320,3042,317,2899,2217,2887,2220,3032
516,2991,475,2982,479,2959,520,2968
658,3003,509,2995,511,2931,661,2938
1717,2712,1701,2704,1704,2699,1720,2701
38,2709,30,2701,36,2696,43,2703
1838,2726,1832,2707,1926,2677,1930,2694
1149,2564,1006,2538,1010,2510,1154,2536
1761,2560,1761,2507,1815,2507,1815,2560
1151,2541,1015,2514,1019,2487,1155,2511
2026,2723,1522,2684,1541,2431,2046,2470
1948,2501,1948,2457,2017,2457,2017,2501
1699,2513,1674,2463,1704,2450,1727,2500
1023,2454,1023,2435,1057,2435,1057,2454
1806,2523,1710,2481,1752,2387,1849,2429
1808,2435,1808,2409,1841,2409,1841,2435
1047,2457,1043,2399,1189,2389,1193,2447
2045,2498,1541,2415,1582,2169,2086,2253
1713,2226,1707,2209,1755,2194,1759,2212
1031,2163,1028,2136,1095,2128,1100,2156
1133,2098,1133,2080,1179,2080,1179,2098
1394,1943,1373,1937,1376,1924,1398,1929
1370,1928,1351,1909,1357,1903,1376,1916
1407,1886,1369,1870,1375,1846,1418,1864
1433,1871,1405,1858,1411,1845,1439,1858
588,1576,588,1564,601,1564,601,1576
1378,1579,1367,1555,1402,1542,1408,1565
2157,1039,2151,1035,2173,1013,2179,1017
571,953,571,871,1502,871,1502,953
1329,859,390,852,393,786,1332,793
393,643,393,584,1331,584,1331,643
1021,440,1018,359,1540,355,1543,437
348,286,348,157,955,157,955,286
765,250,765,245,776,245,776,250
833,254,833,241,861,241,861,254
