231,556,231,546,326,546,326,556
139,555,139,545,205,545,205,555
47,546,47,536,93,536,93,546
140,535,140,526,208,526,208,535
328,538,227,535,230,521,331,524
231,507,231,498,315,498,315,507
139,507,139,497,207,497,207,507
46,508,44,498,92,494,94,507
195,485,195,475,272,475,272,485
140,485,140,475,174,475,174,485
139,469,139,459,364,459,364,469
446,460,446,450,528,450,528,460
34,460,34,450,106,450,106,460
196,455,196,441,373,441,373,455
140,452,138,443,170,440,172,450
194,437,194,427,223,427,223,437
140,437,140,427,173,427,173,437
548,412,548,402,561,402,561,412
452,412,452,402,525,402,525,412
140,412,140,402,280,402,280,412
41,412,41,402,99,402,99,412
549,382,549,372,614,372,614,382
452,382,452,372,525,372,525,382
139,381,139,371,204,371,204,381
34,382,34,372,106,372,106,382
548,353,548,343,600,343,600,353
139,353,139,343,191,343,191,353
451,354,449,341,521,340,523,350
34,352,34,342,106,342,106,352
333,327,333,318,345,318,345,327
139,327,139,314,306,314,306,327
33,317,33,307,106,307,106,317
331,313,331,299,427,299,427,313
23,284,23,275,114,275,114,284
23,255,23,245,115,245,115,255
140,256,140,243,373,243,373,256
22,226,22,213,116,213,116,226
284,199,284,189,309,189,309,199
138,200,138,187,258,187,258,200
22,192,22,179,116,179,116,192
283,185,281,171,402,168,404,182
548,148,548,139,567,139,567,148
465,149,465,139,512,139,512,149
140,149,140,139,188,139,188,149
46,149,46,139,94,139,94,149
647,149,647,136,693,136,693,149
548,103,548,94,614,94,614,103
139,103,139,94,205,94,205,103
465,103,465,93,512,93,512,103
46,103,46,93,93,93,93,103
767,85,767,70,834,70,834,85
548,59,548,49,586,49,586,59
465,59,465,49,513,49,513,59
140,59,140,49,194,49,194,59
39,57,39,47,97,47,97,57
139,21,139,11,188,11,188,21
47,21,47,11,93,11,93,21
