2044,3197,2034,3132,2184,3111,2195,3177
2154,3361,1801,3222,1861,3076,2214,3210
2238,3099,2235,3079,2274,3075,2277,3098
2166,3105,2139,3092,2153,3064,2180,3076
1473,3096,1473,3044,1765,3044,1765,3096
490,3086,485,3035,542,3029,547,3080
1237,3156,1231,3023,1332,3019,1338,3152
254,3083,254,3032,308,3032,308,3083
2250,3034,2244,3028,2250,3022,2256,3028
1094,3045,1075,3028,1102,3000,1121,3018
852,3025,828,3002,847,2981,872,3004
1093,3188,921,3171,947,2947,1117,2961
801,3170,684,3142,735,2931,854,2961
1915,2909,1915,2899,1927,2899,1927,2909
2217,2969,2097,2911,2132,2845,2252,2904
1927,2958,1898,2893,2014,2847,2043,2907
1738,2902,1375,2895,1378,2853,1741,2858
1300,2912,249,2904,252,2839,1303,2848
258,2559,258,2500,1658,2500,1658,2559
258,2265,255,2213,386,2207,389,2264
372,2271,369,2207,1368,2200,1371,2264
2249,1950,254,1934,257,1887,2252,1903
1365,1855,255,1845,258,1777,1368,1789
1464,1371,1464,1360,1490,1360,1490,1371
1483,1402,1093,1383,1097,1270,1490,1289
496,934,496,917,551,917,551,934
1072,851,1072,768,1252,768,1252,851
1241,861,1241,762,1431,762,1431,861
1404,860,1404,756,1689,756,1689,860
914,853,914,759,1088,759,1088,853
1383,726,1377,683,1491,664,1497,707
1282,631,1282,620,1300,620,1300,631
1317,588,1302,588,1302,582,1317,582
1320,553,1302,553,1302,533,1320,533
1163,544,1138,544,1138,531,1163,531
1282,560,1231,539,1241,518,1288,537
790,518,787,499,844,492,847,511
1069,506,1069,495,1115,495,1115,506
1105,489,1055,484,1058,458,1108,463
1898,489,1898,448,2147,448,2147,489
2223,495,2223,445,2285,445,2285,495
1756,495,1756,442,1817,442,1817,495
2142,492,2132,448,2196,435,2207,479
1073,457,1070,445,1096,438,1099,451
1825,492,1825,433,1879,433,1879,492
873,534,279,530,282,407,876,411
1093,406,1093,400,1102,400,1102,406
1082,388,1082,371,1108,371,1108,388
1351,414,1232,409,1235,359,1354,365
1390,343,1377,330,1396,311,1410,324
1211,359,1163,322,1183,296,1231,333
1299,314,1299,302,1314,302,1314,314
1102,292,1096,273,1166,255,1171,274
1196,249,1193,245,1204,239,1207,243
