1328,2268,1328,2243,1548,2243,1548,2268
1210,2271,84,2267,86,2238,1212,2242
86,2205,86,2176,611,2176,611,2205
1298,1988,1286,1903,1401,1890,1413,1975
1373,1850,1293,1778,1325,1742,1405,1815
1295,2174,961,1935,1194,1595,1528,1834
1163,1950,1157,1905,1186,1901,1192,1946
1152,1753,1148,1745,1192,1720,1196,1728
275,1833,272,1688,698,1678,701,1823
1382,1589,1230,1564,1237,1519,1390,1543
1324,1466,1307,1460,1309,1452,1327,1458
1280,1466,1260,1457,1269,1436,1289,1447
1232,1430,1230,1422,1250,1415,1252,1424
368,1132,217,1129,219,1099,370,1102
504,1067,219,1064,221,1032,506,1035
1438,1003,216,998,218,965,1440,968
143,933,143,902,395,902,395,933
561,851,561,806,1077,806,1077,851
1010,692,879,689,881,665,1012,667
830,695,725,692,727,662,832,665
131,694,129,665,509,662,511,692
130,560,130,531,352,531,352,560
1047,467,1045,425,1404,422,1406,463
122,465,122,379,901,379,901,465
274,441,272,408,413,404,415,436
205,415,201,411,205,407,209,411
437,420,402,417,404,399,439,402
983,362,983,331,1127,331,1127,362
262,321,129,317,131,288,264,292
726,226,726,198,951,198,951,226
90,224,90,196,522,196,522,224
1062,245,1062,172,1547,172,1547,245
1276,202,1276,189,1293,189,1293,202
1203,175,1203,159,1217,159,1217,175
1198,197,435,184,437,110,1200,119
