1930,3245,1930,3150,2154,3150,2154,3245
1933,3164,1933,3154,1948,3154,1948,3164
941,3179,941,3145,997,3145,997,3179
1952,3151,1952,3134,1991,3134,1991,3151
204,3156,204,3098,454,3098,454,3156
1338,3264,1303,3050,1450,3027,1484,3241
1048,3319,958,3064,1176,2992,1267,3247
1330,2989,1330,2953,1374,2953,1374,2989
1383,2999,1383,2947,1436,2947,1436,2999
1897,3001,1445,2994,1448,2941,1900,2944
1311,3316,505,3297,517,2855,1323,2876
587,2991,195,2989,198,2926,590,2931
2046,2808,2021,2808,2021,2803,2046,2803
200,2740,200,2677,1205,2677,1205,2740
200,2488,197,2423,1004,2416,1007,2481
988,2287,988,2274,1012,2274,1012,2287
2295,2047,203,2031,206,1869,2298,1888
266,1976,266,1953,336,1953,336,1976
203,1821,203,1762,865,1762,865,1821
1094,1425,1094,1399,1140,1399,1140,1425
1160,1432,1154,1260,1598,1244,1604,1416
982,1367,930,1251,1094,1180,1146,1296
369,889,369,874,381,874,381,889
358,1160,261,913,729,742,825,992
378,855,357,791,417,772,438,837
1033,888,1030,775,1646,771,1649,884
888,888,882,784,1058,769,1069,874
557,836,527,784,584,752,613,803
1284,722,1245,717,1248,711,1287,716
1459,735,1158,723,1161,656,1463,667
1400,698,1400,687,1415,687,1415,698
1134,751,1052,678,1095,635,1176,707
1296,656,1227,651,1230,625,1299,630
1429,609,1429,597,1447,597,1447,609
249,956,173,583,726,476,804,849
1272,600,1241,593,1244,583,1275,590
1067,601,1042,587,1048,575,1073,590
1100,577,1095,573,1100,570,1104,574
1055,555,1055,542,1078,542,1078,555
1436,515,1436,509,1451,509,1451,515
1030,519,1027,502,1081,493,1084,510
1018,496,1018,486,1034,486,1034,496
1306,416,1267,409,1272,383,1311,389
1205,418,1205,384,1245,384,1245,418
1442,402,1442,367,1505,367,1505,402
1060,377,1033,373,1036,363,1063,366
397,367,397,361,412,361,412,367
439,377,439,344,672,344,672,377
1492,367,1454,357,1459,340,1496,354
1359,357,1335,350,1339,337,1363,344
1178,366,1145,361,1148,332,1182,337
1433,348,1433,337,1456,337,1456,348
1078,347,1033,337,1036,324,1082,334
1423,331,1420,318,1466,311,1469,324
1085,325,1043,322,1046,309,1088,314
1409,311,1406,299,1468,296,1471,306
1052,309,1052,296,1103,296,1103,309
1861,332,1861,283,1928,283,1928,332
1797,332,1797,282,1863,282,1863,332
1395,299,1392,282,1477,276,1480,289
1078,289,1034,289,1034,277,1078,277
1930,340,1927,266,2256,261,2259,334
1386,282,1383,270,1424,263,1427,274
1106,280,1106,267,1130,267,1130,280
1037,273,1033,267,1052,254,1057,260
1371,269,1368,256,1403,248,1406,261
1142,272,1060,254,1064,231,1146,248
1386,261,1326,251,1330,232,1390,243
1128,261,1124,241,1173,232,1176,253
1148,237,1148,231,1157,231,1157,237
1160,230,1160,224,1170,224,1170,230
1369,224,1369,219,1378,219,1378,224
1345,230,1321,219,1324,214,1348,224
1122,234,1089,224,1094,211,1127,221
1347,219,1347,209,1365,209,1365,219
1131,225,1125,212,1161,199,1166,212
1282,218,1220,215,1223,202,1285,206
1312,204,1312,199,1324,199,1324,204
1166,211,1163,199,1200,193,1203,205
1176,196,1172,185,1196,177,1199,188
