83,1470,239,1471,238,1573,82,1571
190,1312,374,1314,374,1367,189,1365
1306,1220,1489,1221,1488,1272,1306,1270
424,1132,670,1129,670,1160,424,1163
382,1333,626,1335,626,1363,382,1360
1349,254,1539,255,1538,311,1348,310
1987,1292,2138,1292,2138,1336,1987,1335
1765,354,1964,355,1964,383,1765,382
637,730,780,729,781,818,638,819
1319,1439,1485,1441,1484,1496,1319,1494
1315,347,1562,343,1562,372,1316,375
583,280,738,281,737,347,582,345
439,276,606,278,605,346,438,345
1692,1246,1903,1243,1903,1279,1692,1281
1521,1240,1718,1241,1717,1278,1520,1277
784,412,964,414,964,446,784,443
210,1112,397,1110,398,1161,211,1162
1618,353,1824,354,1824,380,1618,378
1966,1247,2140,1245,2140,1283,1967,1285
405,747,574,748,573,875,404,873
1815,1418,1962,1416,1963,1518,1816,1519
1651,1405,1791,1403,1792,1508,1652,1509
621,789,773,788,773,869,622,871
1627,269,1746,268,1747,310,1627,310
337,520,420,519,420,572,338,573
147,1118,265,1119,265,1165,146,1164
711,392,778,391,778,443,712,444
323,1123,506,1122,506,1165,323,1166
145,531,207,530,207,572,146,573
1798,261,1874,260,1874,311,1798,311
949,399,1016,400,1016,447,949,447
