2262,3455,2262,3450,2320,3450,2320,3455
1246,3224,1243,3220,1252,3214,1255,3219
1846,3267,1843,3186,2056,3178,2059,3260
1208,3213,1208,3195,1219,3195,1219,3213
163,3188,163,3135,405,3135,405,3188
1800,3201,1763,3157,1809,3121,1846,3163
716,3105,697,3097,702,3084,719,3087
2149,3208,2049,3173,2107,3021,2207,3058
1869,3100,1851,3052,1888,3035,1906,3083
2127,3046,2118,3046,2118,3040,2127,3040
1891,3106,1891,2985,2055,2985,2055,3106
1216,3300,1198,2938,1791,2909,1809,3273
1225,3027,1182,3021,1193,2982,1229,2988
1241,3341,84,3324,90,2897,1247,2915
770,3097,754,3081,767,3068,784,3084
773,3075,773,3061,787,3061,787,3075
2115,3077,1957,2877,2058,2796,2216,2997
1799,3192,1632,3080,1876,2733,2043,2846
460,2780,457,2736,1326,2732,1329,2776
454,2761,441,2755,448,2736,462,2742
160,2788,160,2729,412,2729,412,2788
160,2544,160,2485,412,2485,412,2544
982,2541,414,2532,417,2479,985,2489
1793,2378,1730,2373,1733,2346,1796,2351
655,2248,627,2221,646,2203,673,2229
184,2028,181,1971,2019,1963,2022,2020
159,1901,156,1836,809,1832,812,1896
1594,1826,757,1804,778,1046,1614,1068
1196,1494,1161,1486,1165,1467,1201,1475
1220,1338,1123,1319,1135,1253,1232,1272
1190,1249,1176,1242,1182,1228,1196,1239
1310,980,822,973,825,873,1313,876
1292,980,1289,875,1568,867,1571,973
1158,745,1153,740,1158,736,1162,740
1161,733,1155,727,1161,723,1165,727
1065,721,1059,716,1064,711,1070,718
995,844,989,699,1378,685,1383,831
1208,784,1208,737,1280,737,1280,784
1311,708,1311,672,1357,672,1357,708
1025,685,1025,672,1049,672,1049,685
1010,678,985,672,988,660,1013,664
1372,622,1372,610,1396,610,1396,622
1384,610,1384,597,1410,597,1410,610
362,502,362,496,378,496,378,502
392,517,392,483,620,483,620,517
476,482,476,452,558,452,558,482
953,479,948,444,1012,432,1018,467
784,448,784,435,798,435,798,448
1724,463,1724,413,1779,413,1779,463
1782,460,1782,413,1837,413,1837,460
1846,471,1843,419,2155,404,2158,457
1378,426,1335,426,1335,413,1378,413
1037,410,1037,404,1053,404,1053,410
961,452,961,388,1035,388,1035,452
1152,358,1152,339,1231,339,1231,358
1345,435,1210,353,1246,301,1381,382
1103,336,1098,336,1098,331,1103,331
