1057,1647,953,1643,955,1603,1059,1607
966,1606,966,1560,1043,1560,1043,1606
100,1535,100,1509,129,1509,129,1535
215,1536,215,1507,248,1507,248,1536
705,1533,705,1504,857,1504,857,1533
683,1561,641,1520,684,1476,727,1519
452,1574,452,1471,670,1471,670,1574
546,1525,541,1520,545,1516,550,1521
689,1496,677,1492,679,1485,691,1488
326,1577,324,1469,483,1466,485,1574
315,1341,313,1316,499,1313,501,1338
99,1341,97,1312,245,1309,247,1338
1075,1341,705,1336,707,1307,1077,1311
316,1128,314,1103,745,1100,747,1126
98,1127,98,1098,251,1098,251,1127
312,962,312,938,631,938,631,962
91,971,91,919,299,919,299,971
491,830,489,612,753,610,755,827
422,420,419,369,808,366,810,417
694,303,694,298,701,298,701,303
840,226,840,200,869,200,869,226
870,227,870,198,1029,198,1029,227
1034,226,1032,196,1102,194,1104,223
99,254,99,186,403,186,403,254
189,238,189,222,239,222,239,238
