811,2179,809,2167,838,2163,840,2175
1316,2159,1314,2103,1457,2100,1459,2156
1344,2140,1332,2127,1344,2115,1356,2127
155,2114,155,2078,318,2078,318,2114
1267,2095,1240,2055,1272,2032,1300,2072
906,2181,884,2036,984,2022,1006,2167
841,2201,665,2172,695,1993,871,2023
946,2013,927,1982,959,1964,977,1995
905,1998,905,1972,931,1972,931,1998
400,2214,396,1926,893,1919,898,2208
450,2007,409,2003,413,1966,454,1970
148,2005,148,1965,411,1965,411,2005
984,1999,984,1964,1286,1964,1286,1999
148,1837,146,1798,1228,1784,1230,1824
349,1665,347,1635,742,1631,744,1660
145,1675,143,1633,357,1626,359,1668
149,1370,147,1266,1521,1254,1523,1359
143,1229,140,1189,561,1186,563,1226
982,1027,671,966,703,800,1015,862
1090,592,1012,587,1016,530,1093,534
587,596,587,522,1036,522,1036,596
922,493,882,490,884,482,924,484
783,496,753,493,756,479,785,483
860,485,860,472,879,472,879,485
804,482,804,473,816,473,816,482
836,482,833,474,846,469,848,477
729,479,723,473,727,470,733,476
934,492,930,483,967,460,971,469
751,486,734,472,738,460,760,473
714,415,698,415,698,401,714,401
795,386,795,379,814,379,814,386
858,386,838,375,842,366,862,373
682,349,682,340,694,340,694,349
978,324,978,315,993,315,993,324
709,317,701,317,701,310,709,310
829,297,800,290,804,276,832,283
846,292,846,278,871,278,871,292
700,271,700,262,711,262,711,271
292,269,290,250,446,246,448,265
764,256,764,243,787,243,787,256
905,257,879,251,882,238,908,244
854,242,809,239,812,209,857,213
691,210,691,201,710,201,710,210
1203,227,1203,194,1238,194,1238,227
1245,230,1236,195,1284,183,1292,218
946,215,916,204,920,191,950,201
1285,234,1283,192,1497,179,1499,221
694,197,692,189,710,185,712,193
920,195,911,189,914,185,924,191
752,199,745,191,760,177,767,185
912,187,888,181,891,169,915,174
763,182,763,173,776,173,776,182
925,160,925,153,935,153,935,160
914,153,914,145,926,145,926,153
742,166,734,153,761,136,769,149
