74,3361,71,3318,1804,3307,1807,3350
1988,3348,1988,3307,2333,3307,2333,3348
76,3265,73,3219,339,3214,342,3262
1792,2999,1757,2982,1763,2970,1798,2987
463,2922,463,2917,473,2917,473,2922
1734,2973,1674,2914,1685,2903,1745,2962
1770,2964,1770,2884,1995,2884,1995,2964
1832,2954,1662,2879,1703,2791,1873,2869
1729,2715,1729,2690,1764,2690,1764,2715
646,2690,643,2678,682,2672,685,2685
367,2967,355,2605,861,2588,874,2950
769,2694,735,2672,753,2647,782,2670
1845,2598,1842,2592,1860,2588,1862,2594
542,2605,539,2564,691,2558,694,2599
2016,2637,1851,2578,1864,2542,2028,2601
1389,2571,1314,2569,1317,2552,1392,2558
2164,2952,1569,2871,1628,2442,2224,2521
1995,2757,1993,2731,2057,2725,2060,2751
1419,2564,1416,2546,1460,2538,1465,2555
456,2559,453,2526,713,2511,716,2539
1684,2587,1674,2574,1751,2511,1763,2524
1188,2486,1171,2466,1177,2461,1199,2481
1503,2571,1184,2541,1196,2420,1514,2451
1251,2471,1245,2465,1254,2452,1264,2462
1503,2461,1492,2451,1509,2439,1514,2445
1143,2428,1125,2388,1218,2347,1237,2388
1169,2332,1169,2315,1222,2315,1222,2332
2367,2290,2367,2279,2390,2279,2390,2290
1244,2197,1244,2187,1260,2187,1260,2197
1294,2197,1294,2148,1402,2148,1402,2197
1463,2186,1440,2150,1468,2137,1487,2168
1501,2157,1482,2148,1487,2137,1507,2146
1182,2194,1169,2177,1248,2117,1261,2136
1472,2137,1282,2120,1286,2084,1476,2101
497,1597,269,1593,271,1544,500,1549
269,1506,266,1434,605,1427,608,1496
267,1398,264,1340,2153,1325,2156,1388
147,1292,144,1241,909,1235,912,1287
794,1161,791,1089,1589,1080,1592,1152
127,924,124,876,687,869,690,914
1288,911,1288,871,1494,871,1494,911
1046,916,1046,867,1216,867,1216,916
2180,764,2177,751,2241,747,2244,760
122,715,119,665,808,659,811,710
1548,548,1545,505,2086,501,2089,544
118,523,115,473,891,469,894,519
1437,393,1437,345,1661,345,1661,393
853,355,851,335,995,329,998,352
852,340,842,340,842,335,852,335
368,324,358,324,358,319,368,319
323,342,118,339,121,296,326,300
407,335,407,299,549,299,549,335
855,327,855,282,973,282,973,327
1055,313,1055,264,1118,264,1118,313
1835,219,1811,219,1811,214,1835,214
54,199,51,148,722,140,725,191
1039,188,1036,146,1384,138,1387,181
1685,144,1685,131,1697,131,1697,144
1561,197,1557,118,1671,113,1675,191
2300,210,1669,203,1672,107,2303,114
620,107,617,103,634,98,637,103
1770,124,596,111,599,14,1773,27
1747,103,1737,93,1748,85,1754,91
1678,93,1665,80,1685,61,1697,73
871,37,865,37,865,32,871,32
1630,21,1624,21,1624,14,1630,14
1390,17,1390,7,1434,7,1434,17
