53,1038,53,1020,134,1020,134,1038
461,1068,229,1061,231,981,464,989
328,1044,320,1035,327,1028,335,1036
51,987,51,967,606,967,606,987
52,904,52,887,594,887,594,904
52,824,52,807,375,807,375,824
477,783,354,781,356,729,479,733
397,736,397,710,420,710,420,736
342,673,342,659,405,659,405,673
67,673,65,659,329,656,331,671
421,676,421,651,545,651,545,676
61,653,61,637,727,637,727,653
51,613,51,593,257,593,257,613
494,508,295,503,298,406,496,411
549,441,545,422,613,401,617,422
272,307,272,274,517,274,517,307
391,246,389,232,421,228,423,243
125,152,125,143,204,143,204,152
573,136,571,117,716,113,718,132
671,78,669,65,724,61,726,75
