1920,3251,1920,3175,2141,3175,2141,3251
1903,3228,1799,3127,1858,3070,1962,3171
1136,3094,1085,3044,1156,2981,1202,3026
1438,3029,1438,2972,1727,2972,1727,3029
449,3021,449,2968,509,2968,509,3021
218,3016,218,2965,272,2965,272,3016
938,3108,894,2914,1096,2876,1139,3066
1217,3115,1151,2926,1284,2883,1350,3072
1901,2935,1897,2929,1918,2918,1923,2924
924,3180,604,3058,699,2821,1017,2946
863,3040,816,2996,861,2949,911,2996
753,2937,735,2929,739,2917,759,2926
1883,2882,1873,2872,1883,2862,1894,2872
2172,2637,1805,2635,1808,2589,2175,2593
1016,2628,651,2627,654,2580,1019,2584
1730,2637,1434,2631,1437,2574,1733,2579
511,2624,216,2619,219,2563,514,2567
1730,2336,655,2328,658,2277,1733,2285
521,2323,218,2317,221,2261,524,2266
1192,2033,655,2027,658,1976,1195,1982
536,2029,219,2018,222,1954,539,1963
1539,1505,963,1501,966,1358,1542,1362
1521,847,1521,764,1620,764,1620,847
1354,859,999,844,1004,745,1357,760
1342,853,1338,757,1535,749,1539,846
851,851,847,755,1019,748,1023,844
1147,706,1147,692,1199,692,1199,706
1285,719,1279,676,1420,660,1425,701
1124,717,1032,679,1046,646,1138,684
1264,695,1216,663,1246,622,1294,654
756,488,756,478,802,478,802,488
648,482,645,478,667,475,670,479
640,491,433,485,436,465,643,468
2109,474,2095,447,2142,421,2157,450
2183,471,2183,420,2244,420,2244,471
2095,466,1874,460,1877,418,2098,424
1720,469,1720,418,1783,418,1783,469
1786,468,1786,409,1846,409,1846,468
831,494,242,481,245,377,834,395
1190,385,1190,373,1211,373,1211,385
1273,383,1250,377,1253,367,1276,373
1001,351,1001,345,1029,339,1032,350
1153,336,1132,325,1138,313,1159,325
1348,328,1338,318,1351,304,1362,315
