131,794,131,785,314,785,314,794
131,769,131,760,281,760,281,769
133,749,133,741,297,741,297,749
133,729,133,721,309,721,309,729
133,709,133,700,282,700,282,709
133,689,133,680,296,680,296,689
59,674,59,665,115,665,115,674
132,669,132,660,296,660,296,669
132,649,132,640,309,640,309,649
132,628,132,619,429,619,429,628
133,607,133,599,282,599,282,607
133,587,133,579,309,579,309,587
133,567,133,559,282,559,282,567
512,549,512,541,539,541,539,549
438,548,438,540,505,540,505,548
57,550,57,541,114,541,114,550
513,525,513,516,711,516,711,525
424,526,424,517,495,517,495,526
44,526,44,517,114,517,114,526
411,500,411,492,494,492,494,500
31,500,31,492,114,492,114,500
405,477,405,468,495,468,495,477
135,477,135,468,320,468,320,477
24,477,24,468,116,468,116,477
515,452,515,444,526,444,526,452
412,452,412,444,495,444,495,452
133,453,133,444,359,444,359,453
44,452,44,444,115,444,115,452
514,428,514,420,618,420,618,428
411,428,411,420,495,420,495,428
133,428,133,420,237,420,237,428
31,428,31,419,115,419,115,428
514,403,514,395,533,395,533,403
411,404,411,395,495,395,495,404
133,403,133,395,151,395,151,403
31,403,31,395,115,395,115,403
505,265,505,257,554,257,554,265
456,266,456,258,497,258,497,266
489,257,487,245,567,241,569,253
457,254,455,245,482,242,484,251
456,239,456,232,486,232,486,239
566,240,492,238,494,226,568,231
397,237,397,229,409,229,409,237
398,226,398,218,408,218,408,226
507,226,507,217,581,217,581,226
456,225,456,217,484,217,484,225
399,215,399,207,408,207,408,215
456,211,456,204,488,204,488,211
506,212,506,203,581,203,581,212
399,204,399,196,408,196,408,204
501,198,501,189,594,189,594,198
456,197,456,189,486,189,486,197
18,197,18,189,28,189,28,197
23,188,15,180,22,173,30,181
456,183,456,176,486,176,486,183
510,184,510,175,581,175,581,184
398,183,398,175,408,175,408,183
24,177,15,168,22,164,28,170
398,171,398,163,408,163,408,171
511,169,511,160,567,160,567,169
456,169,456,161,484,161,484,169
67,204,67,148,160,148,160,204
27,163,18,163,18,156,27,156
328,200,236,196,238,144,330,148
456,155,456,148,485,148,485,155
511,156,511,147,554,147,554,156
456,141,456,134,484,134,484,141
507,141,507,132,581,132,581,141
506,125,506,116,654,116,654,125
495,120,384,117,386,109,497,111
132,119,132,111,297,111,297,119
5,120,5,111,118,111,118,120
513,115,513,106,681,106,681,115
134,95,134,87,369,87,369,95
5,95,5,87,115,87,115,95
134,71,134,63,266,63,266,71
5,71,5,63,115,63,115,71
512,45,512,37,618,37,618,45
439,46,439,38,499,38,499,46
307,46,307,38,339,38,339,46
124,45,124,37,173,37,173,45
71,46,71,38,115,38,115,46
599,10,599,-2,801,-2,801,10
