1161,3204,1161,3178,1189,3178,1189,3204
103,3169,103,3112,354,3112,354,3169
716,3111,681,3099,694,3058,729,3070
2112,3200,2037,3149,2141,2997,2216,3048
1174,2987,1174,2981,1184,2981,1184,2987
1916,3090,1888,2970,2017,2941,2045,3061
1205,3298,27,3280,33,2877,1211,2894
800,3184,794,3178,804,3172,810,3178
2144,3042,1960,2848,2047,2764,2233,2959
1233,3533,1075,2865,2064,2637,2217,3305
1796,2826,1790,2813,1868,2760,1878,2773
98,2758,95,2694,1375,2682,1378,2747
1993,2767,1973,2710,2210,2622,2230,2679
1930,2737,1911,2646,2188,2590,2207,2681
2197,2549,2170,2546,2175,2507,2201,2510
1936,2609,1869,2535,1944,2467,2011,2542
2167,2507,2163,2478,2204,2470,2208,2500
1973,2545,1967,2448,2141,2440,2146,2536
96,2510,93,2444,1100,2434,1102,2498
1857,2694,1790,2437,1888,2410,1955,2668
2170,2444,2170,2431,2186,2431,2186,2444
1843,2476,1796,2336,2124,2226,2169,2371
1851,2348,1840,2330,1949,2258,1961,2276
1969,2272,1969,2267,1988,2267,1988,2272
2009,2269,2009,2263,2024,2263,2024,2269
124,2036,121,1972,544,1965,547,2029
119,1995,117,1915,639,1910,642,1992
629,1966,626,1915,2178,1910,2181,1962
100,1840,98,1783,763,1779,766,1837
1495,1560,788,1552,792,1184,1500,1195
1041,1388,1029,1377,1047,1359,1059,1371
993,1412,927,1394,956,1280,1022,1298
1057,1510,990,1310,1205,1238,1272,1438
1108,1422,1092,1410,1097,1405,1114,1416
794,888,794,777,1562,777,1562,888
1287,674,1284,668,1293,665,1296,671
1278,668,1265,634,1328,608,1341,643
1101,555,1101,543,1123,543,1123,555
1206,415,1206,397,1228,397,1228,415
1085,365,1072,352,1088,337,1100,349
326,407,323,337,577,326,580,396
1221,346,1152,337,1158,286,1227,295
1699,333,1699,283,1758,283,1758,333
1753,333,1753,282,1830,282,1830,333
1819,334,1816,277,2150,271,2153,328
674,352,674,270,772,270,772,352
