1881,2880,1870,2869,1886,2856,1895,2865
1869,2947,1644,2915,1655,2834,1880,2865
1899,2857,1899,2845,1911,2845,1911,2857
1648,2853,1616,2838,1627,2813,1659,2828
1616,2794,1616,2789,1627,2789,1627,2794
1514,2730,1267,2721,1269,2673,1517,2683
276,2711,276,2671,321,2671,321,2711
1246,2744,1175,2733,1189,2653,1258,2664
464,2711,464,2665,517,2665,517,2711
1072,2766,854,2744,866,2613,1089,2635
1096,2798,1030,2654,1143,2607,1211,2749
1614,2642,1614,2631,1634,2631,1634,2642
874,2817,625,2755,675,2570,923,2634
1888,2419,1573,2401,1575,2363,1891,2381
1535,2407,1524,2358,1573,2346,1585,2396
1517,2400,1262,2393,1265,2347,1520,2354
923,2390,625,2385,628,2344,926,2350
268,2392,265,2346,513,2340,516,2386
1215,2147,627,2143,630,2103,1218,2106
264,2148,261,2099,518,2094,521,2142
1154,1902,625,1901,628,1857,1157,1861
258,1902,255,1848,524,1842,527,1897
947,1437,944,1389,1251,1385,1254,1433
763,942,760,852,1267,836,1269,926
1324,912,1324,841,1413,841,1413,912
1240,923,1240,836,1339,836,1339,923
1122,809,1122,798,1157,798,1157,809
1061,798,1061,786,1097,786,1097,798
951,749,951,718,994,718,994,749
1012,749,1007,701,1069,694,1075,742
646,614,643,609,664,605,667,610
408,617,408,598,620,598,620,617
745,612,244,606,247,523,748,529
1493,571,1493,523,1545,523,1545,571
1561,563,1561,518,1603,518,1603,563
1616,564,1613,523,1817,508,1820,549
1855,541,1855,509,1877,509,1877,541
1905,548,1905,504,1958,504,1958,548
1047,527,1047,508,1076,508,1076,527
1083,514,1083,508,1093,508,1093,514
