705,1146,705,1131,823,1131,823,1146
640,1144,58,1143,60,1127,642,1130
61,1110,61,1095,229,1095,229,1110
644,1016,644,987,709,987,709,1016
617,956,617,939,751,939,751,956
168,915,168,896,371,896,371,915
34,555,28,550,32,545,38,551
132,551,132,536,208,536,208,551
278,518,130,514,132,499,280,502
131,484,131,467,767,467,767,484
94,447,94,433,367,433,367,447
310,403,310,383,576,383,576,403
395,324,393,307,544,305,546,320
88,324,88,307,294,307,294,324
34,251,34,243,48,243,48,251
78,252,78,237,332,237,332,252
565,204,565,185,750,185,750,204
81,204,79,158,497,154,499,200
531,150,531,133,605,133,605,150
87,127,85,113,228,110,230,124
512,78,393,76,395,61,514,64
64,77,64,62,291,62,291,77
801,86,694,80,697,51,803,57
691,90,235,85,238,11,693,16
