100,2204,100,2174,520,2174,520,2204
262,2171,260,2164,279,2161,281,2168
1400,2006,1246,2000,1248,1948,1402,1954
1235,1952,1200,1947,1204,1921,1239,1928
1184,1911,1184,1833,1481,1833,1481,1911
1201,1809,1201,1790,1233,1790,1233,1809
1210,1788,1202,1780,1210,1773,1217,1780
1234,1799,1208,1764,1253,1729,1280,1764
1266,1775,1252,1733,1335,1705,1349,1747
745,1710,284,1705,286,1641,747,1644
388,1101,228,1096,230,1066,390,1068
230,1037,230,996,463,996,463,1037
229,964,227,927,1507,923,1509,959
147,895,145,862,667,858,669,891
590,807,588,761,1130,758,1132,805
134,647,134,614,536,614,536,647
926,641,924,615,1059,612,1061,638
763,646,763,613,874,613,874,646
129,511,127,478,599,474,601,506
1382,495,1375,481,1415,459,1424,474
1098,430,1095,368,1473,349,1476,413
1310,364,1310,357,1323,357,1323,364
1346,375,1346,350,1384,350,1384,375
129,381,127,350,732,346,734,377
1027,297,1027,266,1182,266,1182,297
295,251,295,238,308,238,308,251
130,260,130,231,271,231,271,260
328,255,328,231,423,231,423,255
87,163,85,132,540,129,542,159
1336,118,1336,113,1345,113,1345,118
1305,121,1305,112,1329,112,1329,121
798,126,795,111,828,104,831,118
1258,104,1258,88,1278,88,1278,104
1633,217,437,169,444,3,1640,50
972,107,960,104,962,97,974,100
