106,1075,106,1060,286,1060,286,1075
128,1032,126,1011,748,1005,750,1025
551,811,551,792,698,792,698,811
191,763,191,705,387,705,387,763
132,585,129,566,189,562,191,581
168,551,166,534,743,529,745,546
136,518,136,500,318,500,318,518
310,466,308,446,543,443,545,464
385,396,120,394,122,375,387,380
582,353,582,339,659,339,659,353
520,358,378,352,380,338,522,341
326,356,121,352,123,338,329,341
568,293,566,279,665,276,667,290
137,268,137,254,288,254,288,268
568,270,566,253,635,250,637,267
603,243,601,228,714,226,716,240
568,218,568,203,643,203,643,218
459,205,137,204,139,187,461,191
602,193,600,178,733,176,735,190
368,185,368,173,444,173,444,185
569,169,569,154,643,154,643,169
260,167,132,163,134,149,263,152
320,115,320,102,342,102,342,115
757,116,609,115,611,99,759,102
288,114,115,111,117,97,290,100
621,87,255,82,257,56,624,61
