61,1352,61,1335,369,1335,369,1352
870,1297,91,1293,93,1275,870,1278
637,1037,635,1007,811,1001,813,1032
446,1009,146,1001,151,821,451,828
301,912,301,891,335,891,335,912
282,916,250,903,258,884,290,898
163,730,88,727,90,708,165,710
135,685,135,665,891,665,891,685
89,642,89,622,328,622,328,642
319,578,317,552,630,546,632,575
77,479,77,459,416,459,416,479
75,427,75,408,342,408,342,427
794,428,682,425,684,405,796,408
415,428,415,407,597,407,597,428
665,344,665,323,819,323,819,344
94,311,94,294,291,294,291,311
667,311,667,291,756,291,756,311
711,279,711,258,861,258,861,279
763,244,668,244,668,225,763,225
94,228,94,209,507,209,507,228
710,210,710,192,878,192,878,210
397,198,397,185,497,185,497,198
95,173,95,159,252,159,252,173
762,177,664,174,666,155,764,158
730,107,730,87,922,87,922,107
69,107,69,87,433,87,433,107
253,67,251,32,740,30,742,63
