1201,2874,1201,2868,1208,2868,1208,2874
1678,2884,1678,2842,1706,2842,1706,2884
475,2884,448,2858,479,2827,506,2853
1180,2245,1180,2115,1323,2115,1323,2245
879,1795,408,1788,411,1738,882,1749
1405,1778,1246,1756,1258,1683,1416,1708
1438,1730,1417,1725,1424,1692,1445,1695
915,1667,411,1658,414,1607,918,1616
1419,1553,408,1531,411,1467,1422,1489
663,1145,414,1138,417,1088,666,1094
1819,1028,760,1012,763,961,1822,977
749,1018,415,1008,418,957,752,967
1018,889,360,879,363,827,1021,832
2077,768,363,749,366,697,2080,716
2079,638,476,623,479,566,2082,581
1116,375,1113,311,1325,309,1328,369
2356,238,2317,233,2320,210,2359,214
