2009,3394,2006,3351,2361,3348,2364,3389
1823,3396,66,3391,69,3348,1826,3351
73,3295,73,3249,663,3249,663,3295
1792,2998,1792,2917,2021,2917,2021,2998
1729,2905,1729,2878,1763,2878,1763,2905
1813,2845,1786,2838,1789,2828,1816,2834
1937,2759,1924,2733,1958,2718,1969,2743
1673,2917,1639,2670,2150,2606,2184,2852
2064,2720,2058,2667,2102,2663,2108,2716
429,2722,429,2635,933,2635,933,2722
2040,2653,1946,2626,1958,2583,2052,2607
2021,2603,2021,2592,2039,2592,2039,2603
1777,2673,1749,2606,1910,2550,1934,2616
510,1612,273,1608,276,1559,513,1562
431,1487,404,1477,409,1465,435,1470
420,1507,277,1500,280,1457,423,1462
615,1509,432,1502,435,1456,618,1460
2191,1406,270,1403,273,1346,2194,1350
155,1300,152,1248,872,1244,875,1296
812,1168,812,1096,1625,1096,1625,1168
1318,917,1318,877,1519,877,1519,917
1073,923,1073,875,1236,875,1236,923
138,923,135,877,757,870,760,919
134,713,134,664,779,664,779,713
1581,552,1578,516,2130,511,2133,551
132,519,129,471,1038,469,1041,515
1472,398,1472,347,1698,347,1698,398
426,327,426,292,562,292,562,327
338,335,131,333,134,287,341,292
67,184,67,136,744,136,744,184
1417,186,1064,181,1067,130,1420,136
1300,140,1300,98,1414,98,1414,140
2381,249,589,184,595,-40,2392,22
