74,1202,74,1177,167,1177,167,1202
248,1233,248,1135,549,1135,549,1233
72,1141,72,1116,686,1116,686,1141
74,1050,71,1026,765,1013,767,1036
76,957,74,937,167,934,169,954
272,948,272,931,421,931,421,948
215,948,215,931,274,931,274,948
89,788,87,770,401,762,403,781
408,786,406,762,744,757,746,781
91,766,89,746,379,740,381,760
444,763,442,739,601,736,603,760
617,755,617,736,808,736,808,755
436,762,380,753,383,734,440,743
83,722,81,702,320,697,322,717
539,560,361,555,363,524,541,527
321,408,319,373,571,369,573,405
254,241,162,240,164,228,256,232
318,227,282,221,285,203,321,208
630,221,628,203,783,192,785,211
252,116,252,109,270,109,270,116
141,112,141,104,186,104,186,112
