634,3295,631,3253,2089,3245,2092,3288
2099,3166,2096,3162,2114,3152,2117,3156
1858,3184,1781,3118,1791,3106,1868,3171
2076,3177,1814,3150,1824,3051,2086,3077
951,3115,897,3098,910,3055,965,3073
1794,3077,1791,3041,1849,3036,1854,3073
187,3082,187,3029,426,3029,426,3082
2126,3083,2067,3049,2093,3007,2149,3039
1747,3039,1741,3039,1741,3033,1747,3033
1775,3055,1763,3032,1827,3000,1839,3023
1737,3019,1737,3013,1744,3013,1744,3019
1286,3185,1241,2985,1386,2951,1431,3152
2187,3019,2105,3013,2108,2979,2190,2984
1772,3030,1759,2997,1839,2968,1851,3003
2121,2982,2121,2970,2158,2970,2158,2982
584,3294,580,2890,1237,2884,1241,3288
2134,2969,2134,2957,2155,2957,2155,2969
1898,2982,1884,2982,1884,2957,1898,2957
2149,2947,2127,2940,2130,2930,2152,2941
2115,2930,2112,2912,2168,2905,2171,2922
1912,3010,1908,2881,2079,2875,2085,3004
1368,2940,1261,2935,1264,2871,1371,2875
1226,2915,1207,2896,1226,2875,1245,2894
1200,2975,552,2970,555,2858,1203,2864
178,2924,178,2867,558,2867,558,2924
1373,3067,1346,2851,1881,2785,1908,3001
2133,2962,1990,2782,2079,2712,2222,2892
2092,2773,2079,2767,2082,2757,2095,2763
1816,2871,1775,2772,1993,2684,2034,2783
2170,2798,2077,2728,2091,2710,2181,2779
444,2678,441,2631,1339,2627,1342,2674
178,2687,175,2630,429,2624,432,2681
460,2460,453,2447,459,2444,466,2456
1377,2506,159,2497,162,2367,1380,2375
742,2460,742,2424,827,2424,827,2460
663,2460,658,2421,707,2409,713,2453
609,2472,546,2429,570,2396,633,2438
1971,2308,1971,2302,1978,2302,1978,2308
1824,2122,1808,2106,1820,2093,1838,2111
1814,2093,1781,2082,1792,2046,1827,2058
2146,1910,2146,1874,2184,1874,2184,1910
181,2019,178,1861,2127,1833,2130,1986
593,1967,589,1963,593,1959,598,1963
548,1972,548,1959,577,1959,577,1972
832,1919,820,1908,833,1893,845,1905
1892,1870,1881,1867,1884,1861,1892,1865
1950,1867,1944,1853,1962,1845,1968,1858
175,1805,172,1748,786,1742,789,1799
1020,1542,1020,1437,1370,1437,1370,1542
1212,1369,1212,1334,1275,1334,1275,1369
1090,1367,959,1348,970,1277,1101,1296
1367,1160,1367,1155,1378,1155,1378,1160
842,902,832,811,1003,793,1013,883
985,900,982,801,1566,790,1569,888
1966,780,1966,767,1988,767,1988,780
1240,766,1011,716,1030,634,1257,684
1340,716,1320,666,1355,653,1374,703
1364,679,1294,665,1304,624,1374,643
1039,637,1036,616,1070,614,1073,633
1038,624,1033,600,1073,592,1077,615
1346,644,1294,631,1308,574,1361,587
1409,508,1409,502,1427,502,1427,508
1409,492,1409,486,1421,486,1421,492
1371,372,1364,369,1367,364,1374,368
1387,372,1384,366,1395,362,1397,368
1406,368,1329,362,1333,320,1409,327
1348,353,1348,336,1390,336,1390,353
378,438,378,308,641,308,641,438
1764,364,1764,314,1827,314,1827,364
1718,364,1718,314,1776,314,1776,364
1840,368,1838,321,2149,308,2152,358
997,324,997,318,1007,318,1007,324
802,393,712,362,735,286,829,317
1392,340,1392,314,1412,314,1412,340
1359,340,1320,321,1330,301,1371,320
