511.0,735.0,0.0,735.0,0.0,0.0,511.0,0.0
306.0,677.0,306.0,654.0,316.0,654.0,316.0,677.0
59.0,650.0,58.0,636.0,126.0,634.0,127.0,649.0
57.0,615.0,57.0,604.0,142.0,604.0,142.0,615.0
149.0,563.0,149.0,555.0,218.0,555.0,218.0,563.0
55.0,563.0,55.0,552.0,117.0,552.0,117.0,563.0
58.0,534.0,58.0,528.0,97.0,528.0,97.0,534.0
41.0,522.0,37.0,518.0,41.0,514.0,45.0,518.0
152.0,510.0,152.0,503.0,232.0,503.0,232.0,510.0
54.0,509.0,54.0,500.0,111.0,500.0,111.0,509.0
321.0,399.0,321.0,394.0,356.0,394.0,356.0,399.0
60.0,400.0,60.0,390.0,194.0,390.0,194.0,400.0
39.0,385.0,39.0,376.0,45.0,376.0,45.0,385.0
57.0,371.0,57.0,361.0,179.0,361.0,179.0,371.0
191.0,200.0,191.0,194.0,234.0,194.0,234.0,200.0
171.0,189.0,171.0,178.0,176.0,178.0,176.0,189.0
245.0,166.0,245.0,155.0,331.0,155.0,331.0,166.0
184.0,165.0,184.0,155.0,233.0,155.0,233.0,165.0
93.0,95.0,79.0,90.0,81.0,82.0,96.0,87.0
404.0,86.0,404.0,80.0,435.0,80.0,435.0,86.0
365.0,75.0,359.0,70.0,365.0,64.0,370.0,70.0
376.0,62.0,376.0,53.0,465.0,53.0,465.0,62.0
