2178,3404,2178,3398,2205,3398,2205,3404
1347,3394,1322,3394,1322,3389,1347,3389
1653,3392,1653,3386,1698,3386,1698,3392
335,3405,35,3402,38,3376,338,3382
2158,3394,2158,3381,2341,3381,2341,3394
1796,3159,1790,3153,1794,3149,1800,3154
2144,3134,2140,3130,2149,3123,2152,3126
1941,3067,1941,3057,1973,3057,1973,3067
2056,3023,2045,3013,2060,2998,2072,3004
1055,3041,1055,2947,1114,2947,1114,3041
1856,2977,1851,2928,1884,2925,1890,2973
444,2964,444,2908,504,2908,504,2964
216,2958,216,2909,271,2909,271,2958
1384,2965,1381,2908,1682,2904,1685,2961
1160,3031,1142,2892,1242,2881,1260,3020
1111,2938,1093,2935,1102,2898,1115,2902
1427,2904,1406,2904,1406,2899,1427,2899
1851,2879,1851,2869,1861,2869,1861,2879
2019,3010,1831,2973,1861,2829,2048,2867
1052,3068,845,3046,875,2811,1083,2834
766,3068,634,3066,642,2819,773,2824
1639,2772,1285,2768,1288,2725,1642,2729
1296,2791,212,2783,215,2712,1298,2722
1724,3343,1523,2708,2180,2511,2380,3147
196,2540,193,2351,1719,2329,1724,2519
681,2483,679,2463,724,2457,727,2477
916,2476,916,2457,962,2457,962,2476
1583,2497,1096,2486,1099,2398,1586,2410
222,2351,159,2338,163,2318,228,2329
1338,2338,1293,2299,1319,2272,1365,2311
1219,2298,1208,2279,1235,2265,1245,2284
1437,2246,1431,2246,1431,2241,1437,2241
218,2166,215,2109,398,2102,401,2159
1452,2256,438,2221,442,2063,1456,2096
1053,2173,1053,2168,1067,2168,1067,2173
1012,2183,1000,2172,1014,2159,1025,2171
1070,2183,1067,2163,1127,2161,1130,2179
659,2181,659,2155,721,2155,721,2181
457,2181,380,2161,398,2095,475,2115
219,1984,214,1936,280,1923,290,1971
196,1939,193,1767,2206,1760,2209,1931
216,1758,214,1692,1300,1688,1303,1754
1408,1296,993,1291,996,1204,1411,1210
1204,1210,1204,1200,1247,1200,1247,1210
2212,1202,2212,1190,2231,1190,2231,1202
1338,811,832,803,835,700,1341,708
1303,806,1300,703,1580,697,1583,800
1791,421,1789,379,2014,375,2017,416
1644,431,1644,375,1709,375,1709,431
1719,421,1719,368,1769,368,1769,421
2156,429,2023,421,2028,355,2161,363
230,485,230,329,832,329,832,485
463,388,463,375,481,375,481,388
1988,211,1988,199,2223,199,2223,211
1966,213,1473,207,1476,194,1969,196
172,211,172,194,891,194,891,211
