448,777,448,768,529,768,529,777
15,778,15,766,412,766,412,778
16,756,16,747,161,747,161,756
86,671,86,639,229,639,229,671
388,651,388,639,477,639,477,651
62,376,62,364,117,364,117,376
63,352,63,340,138,340,138,352
62,328,62,315,491,315,491,328
32,303,32,290,243,290,243,303
184,273,184,259,364,259,364,273
31,219,31,207,160,207,160,219
346,219,240,217,242,204,348,207
31,170,31,158,210,158,210,170
356,134,356,125,479,125,479,134
31,133,31,121,305,121,305,133
330,99,330,86,385,86,385,99
32,91,32,82,134,82,134,91
239,48,239,39,322,39,322,48
16,50,16,38,172,38,172,50
142,30,142,12,406,12,406,30
