27,666,27,657,340,657,340,666
405,665,405,656,468,656,468,665
25,643,25,635,141,635,141,643
333,532,333,523,414,523,414,532
109,549,109,479,187,479,187,549
73,345,73,336,116,336,116,345
73,324,73,315,131,315,131,324
72,302,72,292,423,292,423,302
49,279,49,270,169,270,169,279
169,250,169,238,328,238,328,250
220,200,220,191,316,191,316,200
42,200,42,191,165,191,165,200
41,155,41,146,140,146,140,155
314,124,314,116,448,116,448,124
42,119,42,111,207,111,207,119
304,94,304,87,338,87,338,94
101,89,101,81,132,81,132,89
41,89,41,81,82,81,82,89
210,53,210,44,291,44,291,53
31,53,31,44,157,44,157,53
368,34,121,33,123,16,370,19
