66,1155,66,1114,264,1114,264,1155
276,1144,274,1110,667,1105,669,1139
299,1134,299,1125,324,1125,324,1134
336,1133,336,1124,362,1124,362,1133
627,1130,596,1127,598,1118,629,1121
188,1013,168,1007,172,995,191,1001
84,952,84,920,100,920,100,952
161,955,161,914,213,914,213,955
305,940,303,912,637,908,639,936
449,931,449,923,462,923,462,931
229,926,219,917,226,908,237,917
553,509,553,495,570,495,570,509
688,564,339,561,341,463,690,465
116,332,116,304,140,304,140,332
265,333,265,300,295,300,295,333
815,250,602,246,604,190,817,193
614,198,602,193,606,185,617,190
633,185,315,167,318,101,636,119
