1000,1706,1000,1686,1177,1686,1177,1706
906,1707,30,1702,32,1682,908,1684
32,1654,32,1634,441,1634,441,1654
1001,1509,892,1506,894,1464,1003,1468
850,1452,843,1395,1065,1367,1073,1425
1008,1398,970,1390,975,1372,1011,1380
849,1385,842,1378,849,1370,857,1378
424,1336,253,1333,255,1255,426,1257
253,814,138,811,140,788,255,791
139,761,139,737,309,737,309,761
1090,713,138,708,140,682,1092,688
410,658,80,655,82,630,412,633
812,595,407,592,409,557,814,559
758,469,657,467,659,447,761,450
540,470,538,450,625,446,627,469
74,469,74,446,369,446,369,469
73,365,73,341,368,341,368,365
794,288,794,268,1065,268,1065,288
592,270,72,266,74,242,595,246
849,210,735,207,738,183,851,185
183,174,181,155,284,153,287,171
176,176,74,173,76,153,178,156
539,101,539,81,715,81,715,101
42,102,42,78,379,78,379,102
1184,130,301,99,304,-5,1187,24
