2023,3381,2023,3338,2375,3338,2375,3381
89,3384,89,3337,1841,3337,1841,3384
1002,3281,89,3276,92,3232,1004,3235
1793,2862,1793,2821,1846,2821,1846,2862
1818,2819,1806,2819,1806,2808,1818,2808
419,2734,415,2613,947,2591,952,2712
2246,3101,1574,3074,1603,2420,2274,2449
2036,2778,2036,2758,2069,2758,2069,2778
1724,2818,1714,2556,2129,2546,2135,2808
1778,2556,1774,2546,1825,2521,1830,2531
2039,2530,2012,2521,2015,2511,2042,2519
1844,2524,1841,2514,1870,2506,1873,2516
1525,2326,1515,2250,1658,2234,1669,2310
1585,2253,1514,2250,1516,2233,1588,2240
1673,2280,1644,2215,1713,2177,1746,2242
1376,2182,1363,2145,1414,2126,1427,2167
1376,2113,1344,2081,1372,2053,1404,2085
1379,2048,1379,2000,1421,2000,1421,2048
1436,1969,1436,1946,1462,1946,1462,1969
1418,1945,1418,1921,1443,1921,1443,1945
1707,1942,1707,1915,1736,1915,1736,1942
1538,1929,1538,1872,1604,1872,1604,1929
528,1607,292,1601,295,1554,531,1557
298,1503,298,1452,640,1452,640,1503
2208,1402,289,1399,292,1342,2211,1349
177,1297,177,1246,949,1246,949,1297
835,1167,835,1096,1644,1096,1644,1167
1533,916,1332,912,1335,876,1535,880
1094,924,1091,877,1256,871,1259,921
157,922,157,873,754,873,754,922
157,712,157,668,854,668,854,712
1601,558,1601,517,2156,517,2156,558
156,522,153,475,1120,469,1123,519
1720,403,1490,400,1493,349,1723,353
585,333,441,327,444,292,588,298
156,337,156,293,361,293,361,337
1094,193,1094,146,1445,146,1445,193
89,190,89,143,769,143,769,190
2396,272,615,165,629,-48,2409,49
1768,143,1685,137,1688,111,1771,117
