306,2977,304,2928,1801,2922,1804,2971
1666,2570,1650,2544,1697,2516,1713,2541
1450,2732,1425,2453,1951,2407,1977,2684
1727,2506,1629,2501,1634,2400,1733,2405
1888,2477,1845,2422,1887,2394,1930,2450
1448,2555,1379,2248,1894,2139,1961,2446
1695,2208,1695,2203,1715,2203,1715,2208
1422,1037,1422,1025,1438,1025,1438,1037
1193,873,308,867,311,811,1195,817
312,671,309,612,1383,609,1386,665
2025,626,1752,569,1772,477,2044,534
1988,580,1937,403,2080,363,2133,539
833,473,830,398,1513,391,1516,466
2087,427,2069,417,2083,391,2102,402
2079,405,2079,367,2120,367,2120,405
1806,433,1806,356,1891,356,1891,433
2091,364,2091,359,2106,359,2106,364
1750,459,1744,340,1820,335,1826,455
2001,367,1988,354,2004,334,2022,352
2077,326,2073,320,2086,312,2090,316
2070,306,2012,280,2029,242,2088,267
268,333,268,199,877,199,877,333
576,299,576,281,627,281,627,299
541,297,541,273,572,273,572,297
495,299,495,273,552,273,552,299
477,250,475,232,538,224,541,242
1766,391,1704,229,2026,110,2090,272
