739,2101,718,2083,749,2047,770,2066
218,2057,55,2052,57,2016,220,2021
544,2022,544,1993,564,1993,564,2022
1356,2088,1315,2059,1381,1975,1420,2004
1226,2024,1217,1952,1291,1943,1300,2016
1368,2154,745,2143,749,1886,1372,1897
747,1953,747,1933,768,1933,768,1953
770,2157,255,2141,264,1869,779,1888
311,1952,52,1947,54,1906,313,1912
1142,1912,1139,1908,1146,1903,1149,1906
1161,1882,1158,1878,1172,1870,1175,1877
629,1793,55,1786,57,1746,631,1752
647,1630,59,1623,62,1584,649,1591
853,1498,819,1483,827,1474,858,1489
816,1478,784,1450,797,1437,825,1469
932,1481,908,1405,971,1386,995,1462
925,1402,925,1390,933,1390,933,1402
784,1399,778,1388,808,1371,815,1385
873,1290,85,1273,87,1238,875,1255
858,1282,850,1275,858,1268,865,1275
480,1198,69,1190,71,1150,482,1158
727,867,727,850,736,850,736,867
701,878,560,875,562,834,703,837
981,905,746,898,748,809,983,816
561,856,557,759,698,749,706,847
1024,587,523,582,525,508,1026,513
745,335,745,322,802,322,802,335
833,240,833,233,846,233,846,240
1423,242,1128,234,1130,192,1425,201
205,268,203,168,444,165,446,265
300,240,300,233,313,233,313,240
328,240,311,237,313,229,330,232
