1490,2517,1487,2459,1975,2430,1979,2488
1396,2399,1393,2332,2021,2295,2024,2362
1038,1844,1038,1791,1138,1791,1138,1844
432,1652,429,1595,1809,1532,1812,1589
1293,1600,1289,1595,1293,1583,1305,1595
310,1395,307,1342,959,1315,962,1367
304,1263,301,1211,1907,1142,1910,1195
1896,1183,1884,1171,1896,1167,1900,1171
1903,1189,1903,1142,2019,1142,2019,1189
412,1131,409,1078,1969,1008,1972,1060
320,1006,317,960,576,943,579,987
567,992,564,932,922,924,925,984
287,882,284,822,2003,739,2006,803
423,739,420,682,1995,615,1998,672
1032,461,1028,388,1289,374,1293,447
