1659,2762,1659,2726,1934,2726,1934,2762
121,2761,121,2719,1509,2719,1509,2761
698,2678,119,2676,121,2640,701,2644
1484,2447,1481,2385,1668,2382,1670,2443
1694,2382,1680,2363,1689,2358,1703,2377
1759,2416,1385,2340,1428,2145,1802,2223
1654,2287,1651,2265,1725,2260,1727,2282
514,2319,455,2224,513,2189,572,2283
411,2213,403,2075,659,2060,668,2198
1385,1608,1380,1577,1414,1572,1418,1603
295,1353,295,1314,476,1314,476,1353
297,1274,297,1231,561,1231,561,1274
295,1189,295,1145,1801,1145,1801,1189
201,1107,201,1065,764,1065,764,1107
1360,1005,716,1000,718,944,1362,948
1116,804,1116,774,1280,774,1280,804
926,810,924,773,1057,768,1059,805
655,811,181,806,183,764,657,769
174,642,172,607,692,603,694,640
1329,523,1327,481,1760,476,1763,516
176,492,176,450,1048,450,1048,492
1243,394,1243,352,1419,352,1419,394
182,344,182,309,344,309,344,344
411,342,411,299,527,299,527,342
920,224,920,187,1203,187,1203,224
133,230,130,188,665,182,668,224
1953,299,543,189,559,11,1969,119
1559,206,1554,184,1598,169,1607,189
