1008,1631,146,1541,162,1385,1022,1471
499,1533,499,1526,520,1526,520,1533
692,1534,692,1522,714,1522,714,1534
830,1533,830,1520,859,1520,859,1533
839,1515,834,1510,838,1507,843,1512
521,1539,521,1498,677,1498,677,1539
620,1528,616,1516,636,1508,641,1520
734,1251,725,1242,737,1230,746,1239
947,1296,389,1288,392,1188,949,1198
658,1269,477,1263,480,1215,660,1222
288,1241,288,1199,325,1199,325,1241
171,1251,164,1193,282,1179,287,1237
214,1229,206,1221,214,1214,221,1221
377,1248,336,1235,353,1178,396,1192
920,792,838,788,845,701,928,705
875,803,428,799,430,675,877,679
178,532,178,491,208,491,208,532
400,532,400,487,440,487,440,532
824,380,822,328,1170,325,1172,377
451,261,449,188,899,184,901,257
1193,41,1076,32,1078,3,1195,12
