2319,3381,1985,3375,1988,3339,2322,3345
1808,3377,107,3342,110,3298,1811,3333
371,3251,113,3244,116,3200,374,3209
1987,3058,1677,2980,1719,2836,2024,2915
1723,2778,1698,2769,1701,2759,1728,2768
2112,3002,1638,2888,1713,2595,2184,2708
1777,2835,1757,2816,1777,2803,1790,2816
2067,2823,1914,2788,1932,2731,2081,2766
2038,2692,2038,2676,2050,2676,2050,2692
1719,2715,1713,2673,1786,2663,1792,2704
2045,2658,2038,2658,2038,2652,2045,2652
1969,2652,1945,2644,1948,2632,1974,2642
1993,2651,1960,2630,1974,2610,2005,2630
1741,2711,1699,2617,1841,2554,1883,2648
1001,2476,1001,2465,1012,2465,1012,2476
949,2470,949,2464,969,2464,969,2470
1101,2680,339,2645,351,2391,1113,2423
811,2566,811,2525,866,2525,866,2566
1203,2264,1203,2240,1239,2240,1239,2264
548,1636,323,1630,326,1583,551,1589
627,1538,328,1530,330,1478,630,1485
2175,1453,323,1431,326,1379,2178,1400
852,1338,211,1327,214,1278,855,1288
2050,1227,1811,1222,1814,1194,2053,1200
1629,1222,842,1215,845,1145,1632,1152
1335,974,1335,937,1531,937,1531,974
1103,980,1103,933,1261,933,1261,980
198,969,198,926,793,926,793,969
766,771,192,768,195,724,769,728
2121,632,1587,628,1590,585,2124,590
1371,593,193,584,196,540,1374,549
1705,479,1482,473,1485,426,1708,429
906,428,906,398,1058,398,1058,428
477,400,477,365,609,365,609,400
390,406,193,401,196,357,393,362
1435,260,1095,254,1098,210,1438,216
784,254,129,251,132,204,787,210
1860,203,1860,197,1912,197,1912,203
755,208,711,189,721,166,766,188
2357,334,635,236,647,23,2369,119
