746,1265,744,1251,877,1248,879,1264
23,1267,23,1248,674,1248,674,1267
23,1228,23,1210,328,1210,328,1228
641,1046,641,1027,793,1027,793,1046
335,1038,152,1033,155,967,337,972
111,594,111,578,195,578,195,594
111,556,111,538,233,538,233,556
112,518,112,499,810,499,810,518
68,480,68,462,291,462,291,480
307,430,307,407,603,407,603,430
404,341,404,325,566,325,566,341
63,341,63,325,280,325,280,341
61,264,61,246,260,246,260,264
590,207,590,191,790,191,790,207
62,201,62,182,206,182,206,201
495,184,60,180,62,162,497,166
630,148,547,146,549,128,632,132
63,123,63,109,221,109,221,123
403,70,401,56,531,52,533,66
41,71,39,53,284,52,287,68
870,93,230,51,234,-20,877,16
