852,2137,816,2113,853,2054,889,2078
150,2102,148,2062,316,2058,318,2098
1312,2070,1312,2063,1319,2063,1319,2070
624,2088,620,2023,664,2020,668,2085
679,2159,651,1994,821,1964,849,2129
1314,2023,1256,1998,1269,1968,1327,1995
105,2179,105,1905,888,1905,888,2179
508,2042,498,2010,528,2001,538,2032
539,1983,535,1979,538,1975,542,1979
1447,2068,1308,1998,1349,1913,1488,1983
943,1949,929,1949,929,1941,943,1941
1286,1958,1286,1934,1326,1934,1326,1958
1423,1958,1391,1946,1399,1925,1431,1937
1450,2099,1367,1851,1481,1812,1564,2058
1337,1851,1334,1842,1349,1837,1352,1846
877,2323,785,1878,1440,1737,1532,2182
143,1828,141,1783,1373,1750,1375,1795
443,1773,443,1766,456,1766,456,1773
140,1659,138,1619,740,1603,742,1643
154,1363,151,1311,680,1280,683,1331
151,1314,149,1269,1516,1236,1518,1281
135,1220,133,1180,576,1169,578,1209
608,923,601,840,739,832,743,911
1066,927,771,920,771,821,1068,826
562,587,558,524,676,516,680,581
662,589,660,515,1067,502,1069,577
710,488,703,338,897,329,904,479
271,256,269,236,432,228,434,249
1184,202,1182,166,1480,155,1482,191
