1044,1652,930,1639,939,1573,1052,1587
82,1590,82,1550,207,1550,207,1590
722,1660,437,1642,449,1491,731,1510
437,1630,349,1628,353,1498,441,1500
976,1535,976,1511,1004,1511,1004,1535
818,1483,813,1477,818,1474,822,1480
665,1484,663,1475,718,1469,720,1478
845,1484,845,1471,875,1471,875,1484
638,1496,521,1493,523,1465,640,1468
489,1497,82,1491,84,1451,491,1461
86,1353,84,1317,451,1314,453,1349
90,1220,90,1185,532,1185,532,1220
391,977,106,973,108,944,393,948
110,945,110,916,1086,916,1086,945
397,882,94,878,97,847,399,849
478,684,478,671,494,671,494,684
615,684,615,665,629,665,629,684
607,674,544,655,571,567,634,587
614,707,614,556,752,556,752,707
511,729,440,594,540,543,611,680
416,433,414,386,775,380,777,427
207,214,207,193,326,193,326,214
857,181,855,156,1061,152,1063,178
