805,1831,803,1823,830,1815,832,1823
908,1816,282,1809,284,1757,910,1764
719,1777,237,1773,239,1748,721,1751
685,1708,682,1699,698,1693,702,1702
970,1457,945,1447,950,1435,975,1443
1175,1510,1015,1480,1025,1427,1184,1454
1066,1631,902,1480,1000,1378,1164,1529
1133,1342,1122,1342,1122,1335,1133,1335
1152,1314,1139,1308,1142,1301,1155,1306
992,1311,988,1303,1004,1296,1008,1304
1025,1296,1022,1286,1044,1282,1046,1291
740,821,740,787,810,787,810,821
635,821,635,787,746,787,746,821
567,826,563,787,623,781,627,820
568,774,568,739,656,739,656,774
1271,795,556,790,558,684,1273,689
1165,732,1152,718,1165,707,1177,718
528,733,229,726,231,690,530,698
532,651,532,635,551,635,551,651
985,657,564,652,566,619,987,625
528,651,230,650,232,617,530,621
986,584,233,576,235,540,988,548
968,441,523,434,526,381,970,389
1161,246,1008,244,1010,228,1163,232
1163,230,1047,227,1047,201,1165,204
1179,222,1166,210,1179,197,1191,210
768,113,768,100,802,100,802,113
51,107,45,107,45,102,51,102
378,119,378,98,479,98,479,119
81,112,81,99,141,99,141,112
172,110,172,97,265,97,265,110
