12,2883,9,2834,256,2829,259,2879
3,2724,4,2666,395,2666,395,2724
318,2526,318,2471,446,2471,446,2526
1576,2542,236,2540,239,2402,1579,2407
622,2495,613,2486,622,2477,632,2486
770,2502,734,2492,747,2448,783,2457
714,2505,599,2494,604,2439,719,2450
270,2474,2,2471,4,2413,272,2416
766,2220,766,2209,780,2209,780,2220
281,2362,281,2139,1907,2139,1907,2362
586,2307,586,2279,648,2279,648,2307
563,2299,551,2263,591,2252,601,2287
378,2315,375,2255,589,2250,591,2310
452,2255,452,2197,723,2197,723,2255
318,2228,3,2221,6,2161,321,2168
1321,606,1321,510,1436,510,1436,606
1177,620,828,615,831,497,1179,504
760,605,760,509,839,509,839,605
674,609,674,501,782,501,782,609
1161,612,1158,500,1338,497,1340,609
236,120,234,84,468,79,471,118
266,76,266,65,275,65,275,76
514,62,509,57,514,53,519,57
483,71,483,51,494,51,494,71
290,79,290,47,310,47,310,79
298,84,298,30,360,30,360,84
1737,65,1737,24,1943,24,1943,65
1968,66,1944,43,1970,18,1994,41
1610,65,1610,16,1659,16,1659,65
2010,62,2010,13,2060,13,2060,62
