72,1231,72,1207,170,1207,170,1231
577,1293,287,1269,295,1165,585,1189
522,1235,518,1231,521,1227,526,1231
740,1174,68,1164,70,1139,742,1150
541,1068,71,1063,73,1042,543,1048
422,968,71,965,73,945,425,947
356,784,84,780,86,761,358,765
887,766,85,756,87,737,889,747
335,710,75,706,77,686,337,689
391,557,388,499,577,492,579,550
348,348,348,308,646,308,646,348
452,290,452,281,479,281,479,290
529,151,529,142,541,142,541,151
456,154,456,141,473,141,473,154
172,149,172,137,266,137,266,149
712,133,712,113,887,113,887,133
