1338,2145,1338,2093,1488,2093,1488,2145
565,2256,271,2189,301,2063,594,2129
1340,2104,1332,2096,1346,2081,1354,2089
432,2174,358,2106,403,2057,477,2125
368,2083,353,2056,369,2047,385,2074
332,2106,290,2067,325,2027,368,2065
820,2040,783,2011,824,1961,861,1990
629,1986,626,1982,634,1975,637,1979
1017,2001,1017,1961,1213,1961,1213,2001
207,1993,207,1958,244,1958,244,1993
325,2037,286,1962,378,1916,417,1989
342,2006,329,1993,342,1981,354,1993
614,1965,604,1956,616,1944,625,1953
663,1956,651,1951,654,1944,666,1949
688,2052,659,1931,788,1901,817,2023
560,2126,437,2058,532,1886,655,1953
879,2068,823,1944,913,1904,969,2028
601,1944,601,1928,621,1928,621,1944
555,1934,555,1927,564,1927,564,1934
1331,1895,1328,1891,1336,1886,1339,1890
496,1734,496,1704,740,1704,740,1734
1214,1737,1016,1733,1018,1696,1216,1701
1508,1740,1219,1737,1221,1691,1510,1694
207,1732,207,1695,403,1695,403,1732
479,1637,479,1483,1521,1483,1521,1637
759,1596,759,1584,792,1584,792,1596
558,1594,558,1585,576,1585,576,1594
574,1601,574,1559,737,1559,737,1601
610,1555,610,1542,656,1542,656,1555
1059,1544,1057,1532,1095,1529,1097,1541
666,1559,666,1527,769,1527,769,1559
210,1530,210,1493,411,1493,411,1530
1294,1388,489,1381,491,1291,1296,1298
207,1336,205,1291,429,1285,431,1331
1036,966,741,960,743,912,1039,917
633,557,633,495,754,495,754,557
983,561,741,556,743,489,985,494
966,562,964,488,1154,485,1156,558
814,460,811,453,823,450,825,454
1457,294,1308,291,1310,262,1459,264
1208,297,1208,262,1248,262,1248,297
1555,298,1468,294,1470,257,1557,258
1264,294,1264,254,1293,254,1293,294
220,327,220,239,623,239,623,327
355,308,353,295,403,289,405,302
419,309,417,286,481,281,483,304
