49,2312,47,2283,1231,2280,1233,2310
1357,2310,1355,2281,1594,2278,1596,2307
52,2246,52,2212,480,2212,480,2246
1369,1988,1362,1981,1374,1972,1382,1981
1414,1984,1371,1980,1374,1955,1416,1959
1373,1957,1368,1952,1374,1948,1377,1951
1280,1973,1272,1878,1446,1864,1453,1959
1371,1887,1371,1880,1386,1877,1388,1884
1395,1884,1395,1855,1440,1855,1440,1884
1253,1867,1253,1859,1265,1859,1265,1867
1222,1875,1209,1851,1244,1831,1258,1854
1288,2145,1029,1899,1176,1750,1434,1997
1202,1978,1172,1949,1192,1930,1222,1959
617,1954,283,1947,287,1759,621,1767
535,1903,535,1895,546,1895,546,1903
1415,1870,1297,1788,1334,1737,1451,1819
821,1810,817,1780,925,1763,929,1794
1177,1835,1156,1763,1307,1721,1327,1793
346,1102,187,1098,189,1066,348,1067
186,1048,186,992,422,992,422,1048
186,963,186,923,1483,923,1483,963
108,890,108,855,519,855,519,890
549,801,549,752,1100,752,1100,801
891,631,891,605,1029,605,1029,631
724,636,724,601,840,601,840,636
96,636,94,600,497,595,499,631
93,490,93,459,462,459,462,490
1068,386,1068,358,1441,358,1441,386
746,360,90,357,93,324,748,325
1148,279,993,274,995,240,1150,243
94,234,94,203,232,203,232,234
723,132,721,102,959,99,961,129
49,132,49,98,506,98,506,132
1227,80,1227,65,1247,65,1247,80
1601,181,399,129,406,-22,1608,27
