1229,2257,1229,2252,1242,2252,1242,2257
1074,2252,1074,2240,1120,2240,1120,2252
1156,2257,1156,2237,1219,2237,1219,2257
975,2089,964,2084,967,2079,979,2084
1422,2131,1269,2122,1273,2057,1425,2065
2953,2087,1925,2057,1929,2026,2956,2055
829,2099,792,2067,836,2008,875,2040
1500,2035,1484,2035,1484,2021,1500,2021
280,2040,115,2033,118,1993,284,1999
1467,2008,1467,1986,1518,1986,1518,2008
1471,1971,1471,1944,1519,1944,1519,1971
849,2132,826,1905,1279,1858,1302,2087
1477,1934,1466,1918,1488,1900,1500,1915
3026,1902,3023,1897,3036,1890,3039,1893
516,1902,516,1886,547,1886,547,1902
891,2137,68,2080,82,1831,906,1883
587,1984,584,1927,745,1922,748,1981
1461,1846,1461,1831,1480,1831,1480,1846
3086,1892,2800,1888,2804,1792,3089,1797
733,1769,121,1748,125,1706,737,1726
2810,1706,2799,1706,2799,1699,2810,1699
2849,1681,2800,1674,2804,1654,2852,1661
2937,1634,2937,1622,2968,1622,2968,1634
2916,1570,2916,1555,2977,1555,2977,1570
673,1602,131,1580,134,1538,677,1560
1898,1393,1898,1379,1912,1379,1912,1393
1990,1285,1984,1272,2019,1255,2024,1268
2024,1268,2019,1246,2097,1231,2102,1253
1065,1295,162,1255,165,1221,1068,1261
1544,1273,163,1207,167,1174,1547,1234
581,1145,152,1125,155,1078,584,1098
740,891,740,744,1024,744,1024,891
2826,823,2011,795,2015,761,2830,785
2776,712,2015,687,2018,648,2779,673
2810,606,2019,581,2023,540,2813,566
1151,512,638,488,641,402,1156,426
865,480,862,476,865,473,868,476
1299,298,1299,284,1318,284,1318,298
1328,272,1313,272,1313,267,1328,267
2932,336,2356,320,2359,251,2935,267
2406,195,2058,181,2062,161,2409,175
2036,141,2016,124,2028,111,2047,128
550,149,362,141,365,114,553,122
2390,176,2088,168,2091,102,2393,116
1592,176,1287,149,1290,92,1596,119
