706,1269,706,1260,723,1260,723,1269
756,1273,756,1255,893,1255,893,1273
690,1278,34,1272,36,1248,692,1255
291,1235,40,1229,42,1209,293,1215
639,1074,635,1062,655,1050,662,1059
652,1066,650,1031,792,1020,795,1055
782,1031,782,1019,807,1019,807,1031
378,1043,140,1037,142,970,380,976
239,606,121,604,123,584,241,587
250,569,123,565,125,545,252,546
122,532,122,509,828,509,828,532
80,491,80,472,348,472,348,491
319,445,317,420,615,416,617,444
500,354,500,338,580,338,580,354
414,356,414,336,491,336,491,356
73,353,73,334,302,334,302,353
330,310,330,302,353,302,353,310
73,276,71,257,291,254,293,273
339,240,339,231,350,231,350,240
601,217,601,199,805,199,805,217
72,206,70,183,416,182,418,202
561,158,561,139,647,139,647,158
71,138,69,122,230,118,232,136
803,80,803,72,818,72,818,80
49,85,47,67,295,63,297,82
412,81,412,65,547,65,547,81
608,69,608,62,618,62,618,69
841,101,628,96,630,46,843,51
706,74,703,65,723,60,725,68
250,57,248,23,687,21,689,53
744,32,744,25,766,25,766,32
701,34,698,25,717,20,720,29
