622,1025,622,1011,652,1011,652,1025
63,1011,63,992,143,992,143,1011
211,1043,209,968,468,959,470,1038
62,958,60,937,598,935,600,955
61,879,59,860,437,855,439,874
454,809,454,801,466,801,466,809
59,800,57,783,309,777,311,796
376,744,374,735,410,727,412,737
66,629,64,614,665,609,667,623
58,590,56,570,266,568,268,587
362,558,362,544,416,544,416,558
337,452,335,421,433,416,435,448
263,296,261,263,499,259,501,291
125,136,123,127,203,124,205,134
347,134,347,124,364,124,364,134
559,117,559,100,701,100,701,117
