69,951,69,934,89,934,89,951
541,952,445,948,447,929,543,932
87,952,87,931,162,931,162,952
216,969,214,915,413,913,415,966
201,828,199,811,316,809,318,823
165,827,165,810,194,810,194,827
67,825,67,810,160,810,160,825
680,827,449,823,451,807,682,808
203,733,203,716,424,716,424,733
68,732,68,715,206,715,206,732
421,641,65,635,67,614,423,620
313,483,313,446,465,446,465,483
268,268,266,239,508,236,510,266
95,159,93,150,255,145,257,158
157,147,157,140,182,140,182,147
535,146,535,130,700,130,700,146
