18,941,16,927,491,917,493,931
543,929,541,916,636,912,638,925
20,910,20,898,205,898,205,910
319,897,316,872,470,853,474,878
469,773,469,760,577,760,577,773
101,766,101,727,280,727,280,766
83,454,83,441,149,441,149,454
85,426,85,413,177,413,177,426
84,400,82,386,590,377,593,391
53,371,53,358,243,358,243,371
227,337,225,319,437,313,439,332
48,273,46,260,198,257,200,270
294,272,292,259,412,255,414,268
48,217,46,204,216,200,218,213
428,172,426,160,571,157,573,169
48,166,46,153,354,150,357,162
401,132,399,119,458,117,461,129
48,119,46,107,162,103,164,115
33,80,31,67,209,62,212,75
292,76,292,63,389,63,389,76
465,66,465,59,490,59,490,66
177,54,177,31,489,31,489,54
