1873,3334,1873,3252,2098,3252,2098,3334
1807,3243,1807,3217,1842,3217,1842,3243
986,3210,986,3189,1017,3189,1017,3210
2156,3154,2146,3135,2181,3118,2192,3138
1396,3147,1396,3090,1685,3090,1685,3147
1166,3203,1166,3078,1251,3078,1251,3203
417,3129,417,3078,472,3078,472,3129
184,3125,184,3075,238,3075,238,3125
2167,3118,2126,3078,2161,3049,2196,3084
2029,3080,2019,3080,2019,3065,2029,3065
1196,3052,1196,3042,1210,3042,1210,3052
856,3224,856,2998,1028,2998,1028,3224
1831,3092,1779,3081,1794,3001,1846,3011
728,3236,615,3223,643,2985,758,2997
679,3182,661,3148,696,3131,713,3165
1874,2998,1857,2961,1883,2951,1898,2986
1970,2963,1947,2941,1965,2922,1988,2944
2083,2989,2055,2954,2105,2916,2132,2951
1901,2980,1883,2928,1955,2904,1974,2956
1283,2951,1245,2951,1245,2906,1283,2906
1658,2950,1302,2941,1305,2899,1661,2906
1229,2959,183,2942,186,2883,1232,2894
1551,2602,186,2593,189,2535,1554,2544
1080,2310,305,2300,308,2235,1083,2245
189,2304,186,2244,320,2237,324,2297
2237,1990,1086,1974,1089,1923,2240,1939
1056,1971,767,1962,770,1921,1059,1928
800,2060,171,2053,174,1895,803,1902
1324,1887,192,1867,195,1807,1327,1823
1204,1455,1198,1296,1240,1293,1245,1452
1482,866,1482,777,1590,777,1590,866
1314,870,1311,767,1496,762,1499,866
1330,870,980,862,983,758,1333,767
816,863,813,770,997,759,1001,856
1122,710,1122,705,1129,705,1129,710
1238,743,1226,691,1393,654,1405,707
1095,727,994,692,1007,651,1108,685
1226,720,1122,678,1141,635,1245,678
1156,669,1123,618,1165,594,1198,645
1235,606,1235,593,1259,593,1259,606
2101,495,2101,469,2120,469,2120,495
1836,507,1836,464,2065,464,2065,507
2162,515,2162,461,2205,461,2205,515
983,470,983,464,995,464,995,470
1684,515,1681,433,1815,429,1818,511
816,549,220,543,223,409,819,413
1269,420,1140,416,1143,349,1272,353
1113,343,1087,318,1107,298,1132,322
1031,282,982,277,985,258,1034,261
1336,242,1332,238,1336,233,1341,238
