1515,2311,1365,2305,1368,2247,1518,2253
1442,2221,1442,2210,1452,2210,1452,2221
1308,2206,1308,2196,1330,2196,1330,2206
2933,2177,2933,2165,2959,2165,2959,2177
1379,2196,1356,2172,1384,2145,1407,2168
323,2152,323,2115,368,2115,368,2152
1023,2153,1023,2112,1236,2112,1236,2153
159,2150,159,2114,201,2114,201,2150
935,2178,935,2098,1033,2098,1033,2178
963,2212,470,2206,473,2048,966,2054
464,1871,464,1838,722,1838,722,1871
1243,1874,1243,1832,1546,1832,1546,1874
1018,1873,1018,1832,1238,1832,1238,1873
157,1870,157,1829,365,1829,365,1870
473,1659,473,1624,919,1624,919,1659
371,1661,153,1656,156,1612,374,1617
467,1447,467,1412,882,1412,882,1447
381,1446,153,1441,156,1397,384,1402
450,1471,380,1446,403,1378,476,1400
2310,1318,2310,1308,2328,1308,2328,1318
777,1356,625,1046,1037,842,1191,1156
822,1139,787,1130,793,1104,828,1112
764,1093,675,950,869,830,958,975
1870,738,1868,608,3310,600,3313,735
1888,584,1888,542,2372,542,2372,584
1160,599,608,595,610,524,1163,529
953,500,953,486,992,486,992,500
795,500,758,482,764,470,799,488
752,469,749,463,755,459,761,466
1977,355,1957,355,1957,345,1977,345
3277,339,3277,304,3317,304,3317,339
2927,340,2921,304,2989,296,2993,333
1330,331,1330,302,1468,302,1468,331
1214,336,1214,299,1254,299,1254,336
3220,337,3220,295,3262,295,3262,337
1480,336,1480,292,1587,292,1587,336
1888,375,1888,277,2319,277,2319,375
3199,350,2974,331,2978,274,3203,293
1262,340,1252,289,1315,277,1325,329
159,375,159,271,590,271,590,375
280,352,280,326,409,326,409,352
358,304,353,299,358,295,362,299
896,271,896,254,920,254,920,271
868,267,841,267,841,250,868,250
