587,1026,492,1023,494,1004,589,1007
128,1020,128,1001,200,1001,200,1020
107,1018,107,1002,129,1002,129,1018
450,1075,239,1059,246,974,454,992
583,968,104,960,106,936,586,944
585,853,106,848,108,828,587,833
443,757,106,754,108,736,446,738
512,677,107,671,109,656,515,663
767,660,106,649,108,633,769,641
471,625,108,618,110,598,474,605
452,598,374,579,399,482,478,501
364,535,348,437,601,397,620,491
558,306,314,302,316,272,560,276
305,196,143,194,145,185,308,188
760,191,590,188,592,170,762,173
